"site";"idsite";"idplot";"codeplot";"idtiers";"cd_nom";"lb_nom";"observateur_1";"observateur_2";"date"
Aspe;34;192;ASP_0830;a;999999;aaa - En attente de détermination;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;79783;Acer pseudoplatanus;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;82922;Anthoxanthum odoratum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;131601;Arenaria montana subsp. montana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;84458;Asplenium adiantum-nigrum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;718315;Betonica officinalis subsp. officinalis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;86301;Brachypodium rupestre;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;88691;Carex montana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;88905;Carex sylvatica;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;89928;Cephalanthera rubra;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;92606;Corylus avellana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;94164;Cytisus scoparius;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;133652;Dactylis glomerata subsp. glomerata;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;611652;Dioscorea communis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;134348;Euphorbia amygdaloides subsp. amygdaloides;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;134642;Festuca trichophylla subsp. asperifolia;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;98921;Fraxinus excelsior;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;102115;Hieracium laevigatum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;610995;Lactuca muralis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;718371;Laserpitium latifolium subsp. latifolium;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;105214;Lathyrus linifolius;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;137432;Lonicera periclymenum subsp. periclymenum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;107880;Melica uniflora;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;113511;Pilosella billyana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;116265;Pteridium aquilinum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;139584;Quercus petraea subsp. petraea;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;116751;Quercus pubescens;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;124306;Sorbus aria;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;125006;Stellaria holostea;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;126035;Teucrium scorodonia;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;126628;Tilia cordata;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;129305;Vicia sepium;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;129477;Vincetoxicum hirundinaria;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;a;129669;Viola riviniana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;999999;aaa - En attente de détermination;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;79734;Acer campestre;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;82922;Anthoxanthum odoratum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;718315;Betonica officinalis subsp. officinalis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;86301;Brachypodium rupestre;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;92606;Corylus avellana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;92876;Crataegus monogyna;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;98921;Fraxinus excelsior;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;102115;Hieracium laevigatum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;105214;Lathyrus linifolius;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;137134;Lathyrus niger subsp. niger;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;115655;Potentilla sterilis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;620592;Poterium sanguisorba subsp. sanguisorba;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;116265;Pteridium aquilinum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;139584;Quercus petraea subsp. petraea;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;116751;Quercus pubescens;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;118498;Rosa sempervirens;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;126035;Teucrium scorodonia;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;126628;Tilia cordata;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;129305;Vicia sepium;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;b;129669;Viola riviniana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;79734;Acer campestre;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;131526;Aquilegia vulgaris subsp. vulgaris;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;86301;Brachypodium rupestre;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;89304;Castanea sativa;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;89928;Cephalanthera rubra;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;92606;Corylus avellana;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;133652;Dactylis glomerata subsp. glomerata;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;611652;Dioscorea communis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;98921;Fraxinus excelsior;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;100788;Hedera hibernica;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;116265;Pteridium aquilinum;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;116407;Pulmonaria affinis;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;139584;Quercus petraea subsp. petraea;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;116751;Quercus pubescens;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;126035;Teucrium scorodonia;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;126628;Tilia cordata;Chavagneux;Dupont;2022-06-29
Aspe;34;192;ASP_0830;c;129477;Vincetoxicum hirundinaria;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;81295;Alliaria petiolata;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;86301;Brachypodium rupestre;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;91886;Clematis vitalba;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;92606;Corylus avellana;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;133652;Dactylis glomerata subsp. glomerata;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;611652;Dioscorea communis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;98921;Fraxinus excelsior;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;99334;Galeopsis tetrahit;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;100142;Geranium robertianum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;100225;Geum urbanum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;100788;Hedera hibernica;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;610995;Lactuca muralis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;138998;Poa nemoralis subsp. nemoralis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;116265;Pteridium aquilinum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;139584;Quercus petraea subsp. petraea;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;117860;Robinia pseudoacacia;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;119298;Rubus radula;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;123683;Silene vulgaris;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;125006;Stellaria holostea;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;126035;Teucrium scorodonia;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;a;129669;Viola riviniana;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;86301;Brachypodium rupestre;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;92606;Corylus avellana;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;92876;Crataegus monogyna;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;611652;Dioscorea communis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;98865;Fragaria vesca;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;98921;Fraxinus excelsior;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;100788;Hedera hibernica;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;610995;Lactuca muralis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;137432;Lonicera periclymenum subsp. periclymenum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;113407;Phyteuma spicatum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;115076;Polystichum setiferum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;116407;Pulmonaria affinis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;139584;Quercus petraea subsp. petraea;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;119298;Rubus radula;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;125006;Stellaria holostea;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;b;129669;Viola riviniana;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;81295;Alliaria petiolata;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;86301;Brachypodium rupestre;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;93307;Cruciata glabra;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;611652;Dioscorea communis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;98921;Fraxinus excelsior;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;100142;Geranium robertianum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;100788;Hedera hibernica;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;137432;Lonicera periclymenum subsp. periclymenum;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;107880;Melica uniflora;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;108361;Mercurialis perennis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;138998;Poa nemoralis subsp. nemoralis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;116407;Pulmonaria affinis;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;139584;Quercus petraea subsp. petraea;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;116751;Quercus pubescens;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;117860;Robinia pseudoacacia;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;119298;Rubus radula;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;123683;Silene vulgaris;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;125006;Stellaria holostea;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;126035;Teucrium scorodonia;Chavagneux;Dupont;2022-06-29
Aspe;34;193;ASP_1020;c;129669;Viola riviniana;Chavagneux;Dupont;2022-06-29
Aspe;34;194;ASP_1200;a;84999;Athyrium filix-femina;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;a;94432;Daphne laureola;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;a;95567;Dryopteris filix-mas;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;a;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;a;111859;Oxalis acetosella;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;b;79319;Abies alba;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;b;79783;Acer pseudoplatanus;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;b;95567;Dryopteris filix-mas;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;b;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;c;79319;Abies alba;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;c;84999;Athyrium filix-femina;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;c;95567;Dryopteris filix-mas;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;c;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;194;ASP_1200;c;111859;Oxalis acetosella;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;999999;aaa - En attente de détermination;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;80183;Adenostyles alliariae;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;131863;Asplenium trichomanes subsp. trichomanes;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;94432;Daphne laureola;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;99488;Galium odoratum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;99518;Galium rotundifolium;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;102934;Hordelymus europaeus;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;610995;Lactuca muralis;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;137073;Lamium galeobdolon subsp. montanum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;107880;Melica uniflora;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;108361;Mercurialis perennis;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;108698;Moehringia trinervia;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;111859;Oxalis acetosella;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;115041;Polystichum aculeatum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;140642;Saxifraga hirsuta subsp. hirsuta;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;124814;Stachys sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;161784;Tractema lilio-hyacinthus;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;a;129666;Viola reichenbachiana;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;79319;Abies alba;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;96432;Epipactis atrorubens;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;99488;Galium odoratum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;99518;Galium rotundifolium;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;102934;Hordelymus europaeus;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;137073;Lamium galeobdolon subsp. montanum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;108361;Mercurialis perennis;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;115041;Polystichum aculeatum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;140642;Saxifraga hirsuta subsp. hirsuta;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;b;129666;Viola reichenbachiana;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;999999;aaa - En attente de détermination;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;79319;Abies alba;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;84999;Athyrium filix-femina;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;96432;Epipactis atrorubens;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;97947;Fagus sylvatica;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;99488;Galium odoratum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;137073;Lamium galeobdolon subsp. montanum;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;108361;Mercurialis perennis;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;111859;Oxalis acetosella;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;138998;Poa nemoralis subsp. nemoralis;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;140642;Saxifraga hirsuta subsp. hirsuta;Chavagneux;Dupont;2022-06-28
Aspe;34;195;ASP_1460;c;129666;Viola reichenbachiana;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;999999;aaa - En attente de détermination;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;130953;Agrostis capillaris var. capillaris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;81032;Alchemilla alpigena;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;82999;Anthyllis vulneraria;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;83528;Arctostaphylos uva-ursi;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;85602;Bartsia alpina;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;86082;Bistorta vivipara;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;132229;Briza media subsp. media;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;87044;Bupleurum falcatum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;87501;Calluna vulgaris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;132592;Carduus defloratus subsp. carlinifolius;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;132775;Carex ornithopoda subsp. ornithopoda;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;132810;Carex sempervirens subsp. sempervirens;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;94402;Danthonia decumbens;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;95461;Dryas octopetala;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;98280;Festuca heterophylla;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;99511;Galium pumilum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;99854;Gentiana acaulis;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;100208;Geum montanum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;100212;Geum pyrenaicum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;100348;Globularia nudicaulis;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;100607;Gymnadenia conopsea;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;612482;Gymnadenia nigra subsp. rhellicani;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;100956;Helianthemum nummularium;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;135263;Helictotrichon sedenense subsp. gervaisii;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;101253;Hepatica nobilis;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;103012;Horminum pyrenaicum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;136771;Hypericum richeri subsp. burseri;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;137189;Leontodon hispidus subsp. hispidus;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;106288;Linum catharticum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;137438;Lotus corniculatus subsp. alpinus;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;137507;Luzula multiflora subsp. multiflora;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;106853;Luzula pediformis;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;109366;Nardus stricta;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;112426;Parnassia palustris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;112591;Pedicularis pyrenaica;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;113511;Pilosella billyana;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;138815;Pinguicula grandiflora subsp. grandiflora;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;113806;Plantago alpina;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;138909;Plantago media subsp. media;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;159892;Poa pratensis subsp. pratensis;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;139037;Polygala alpestris subsp. alpestris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;115470;Potentilla erecta;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;139365;Primula elatior subsp. intricata;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;115868;Primula farinosa;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;139415;Prunella vulgaris subsp. vulgaris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;117231;Ranunculus serpens;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;118397;Rosa pendulina;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;120191;Salix pyrenaica;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;121203;Saxifraga umbrosa;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;122308;Selaginella selaginoides;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;124139;Soldanella alpina;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;124329;Sorbus mougeotii;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;126551;Thymus nervosus;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;126798;Tofieldia calyculata;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;717670;Tractema umbellata;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;127439;Trifolium pratense;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;152226;Trifolium repens var. repens;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;128345;Vaccinium myrtillus;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;142047;Vaccinium uliginosum subsp. microphyllum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;128969;Veronica ponae;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;129290;Vicia pyrenaica;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;a;129520;Viola biflora;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;999999;aaa - En attente de détermination;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;130953;Agrostis capillaris var. capillaris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;81032;Alchemilla alpigena;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;82999;Anthyllis vulneraria;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;83260;Aquilegia pyrenaica;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;84540;Asplenium viride;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;85602;Bartsia alpina;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;86082;Bistorta vivipara;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;132229;Briza media subsp. media;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;87044;Bupleurum falcatum;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;87501;Calluna vulgaris;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;132592;Carduus defloratus subsp. carlinifolius;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;132707;Carex flacca subsp. flacca;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;132775;Carex ornithopoda subsp. ornithopoda;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;132810;Carex sempervirens subsp. sempervirens;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;88949;Carex viridula;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;94402;Danthonia decumbens;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;94432;Daphne laureola;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;95461;Dryas octopetala;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;96698;Erica vagans;Chavagneux;Dupont;2022-06-28
Aspe;34;196;ASP_1700;b;96834;Erinus alpinus;Chavagneux;Dupont;2022-06-28
