"","date","idplot","TairMean","TairMin","TairMax","Rainf","Snowf","Wind","Humrel","Nebulosity","LWdown","DIR_SWdown","SCA_SWdown","VPD","ETP"
"14035","2022-03-20",200,278.366143544515,276.663543701172,280.532745361328,0,0,2.49706860631704,62.4969264666239,0.576540547112624,2500.63032348633,619.206340141296,288.340061187744,0.336582695458633,0.0400719653789965
"14036","2022-03-21",200,279.817334493001,277.392486572266,282.954376220703,0,0,3.82626088460286,60.3507769902547,0.554556678980589,2179.68736816406,260.293022060394,361.426997680664,0.395424613001925,0.00727475014672997
"14037","2022-03-22",200,278.062258402507,274.762969970703,281.327911376953,0,0,4.19157469272614,51.8350723584493,0.464941789706548,2088.38513671875,690.793493843079,300.627288665771,0.428491524036528,0.0258113326464477
"14038","2022-03-23",200,278.752429962158,275.011444091797,284.410034179688,0,0,1.81600557391842,45.7658939361572,0.144833812024444,2054.83362670898,1400.78744865417,493.530154266357,0.52373458032477,0.0818759617197194
"14039","2022-03-24",200,278.650562286377,274.564422607422,283.566680908203,0,0,1.29835808773835,61.958892027537,0.507822130341083,2176.10626464844,752.947256469727,510.47240020752,0.355475007005256,0.0521955484281692
"14040","2022-03-25",200,280.567792256673,277.604156494141,285.766326904297,0,0,1.28514888385932,69.4024869600932,0.581579907486836,2577.08290649414,507.348673324585,346.937423400879,0.334648396443202,0.0347450544673542
"14041","2022-03-26",200,279.537956237793,276.593597412109,285.005584716797,0,0,0.870686693117023,77.7229564984639,0.62611365566651,2473.09303710938,739.292154922485,400.14977645874,0.227775454007899,0.0508352116733081
"14042","2022-03-27",200,280.03444035848,276.475433349609,284.330871582031,0,0,0.950856935232878,68.0122044881185,0.519764065121611,2622.31816772461,542.379818572998,366.225824432373,0.341495585884463,0.0460149597731061
"14043","2022-03-28",200,281.905602773031,278.715301513672,285.190979003906,0,0,2.62497999767462,39.085057258606,0.124237290292513,2193.2355871582,1369.71553161621,506.857832336426,0.708253961847868,0.0839365999407175
"14044","2022-03-29",200,280.165186564128,276.085876464844,285.5126953125,3.01673805224709,0,2.04265117396911,61.42849000295,0.847000616292159,2520.73139282227,154.984847888947,290.085974121094,0.417287665388701,0.00963707465010965
"14045","2022-03-30",200,275.665969848633,273.754333496094,276.709289550781,16.5247928380268,1.81601371150464,1.06346500416597,93.79532178243,0.997294781108697,2723.43041015625,4.72120689511299,228.278955116272,0.0455236676713379,0.00923189196338387
