site;alti;x;y;date_all;year;month;hour;Tair.mean;HOBO.temp;Rainf
ARM;1520;950927.5;6507771;2017-11-14T11:00:00Z;2017;11;12:00:00;-4.35747375488296;2.303;0
ARM;1520;950927.5;6507771;2017-11-15T11:00:00Z;2017;11;12:00:00;1.44031677246102;2.195;0.0105703370220454
ARM;1520;950927.5;6507771;2017-11-16T11:00:00Z;2017;11;12:00:00;6.29020080566403;2.195;0
ARM;1520;950927.5;6507771;2017-11-17T11:00:00Z;2017;11;12:00:00;2.37560424804701;2.088;0
ARM;1520;950927.5;6507771;2017-11-18T11:00:00Z;2017;11;12:00:00;-0.240728759766;2.088;0
ARM;1520;950927.5;6507771;2017-11-19T11:00:00Z;2017;11;12:00:00;1.05625305175801;1.98;0
ARM;1520;950927.5;6507771;2017-11-20T11:00:00Z;2017;11;12:00:00;4.11660156250002;1.872;0
ARM;1520;950927.5;6507771;2017-11-21T11:00:00Z;2017;11;12:00:00;7.477044677734;1.764;0
ARM;1520;950927.5;6507771;2017-11-22T11:00:00Z;2017;11;12:00:00;7.88564453125002;1.764;0
ARM;1520;950927.5;6507771;2017-11-23T11:00:00Z;2017;11;12:00:00;5.77895507812502;1.764;0
ARM;1520;950927.5;6507771;2017-11-24T11:00:00Z;2017;11;12:00:00;7.09494934082005;1.656;0
ARM;1520;950927.5;6507771;2017-11-25T11:00:00Z;2017;11;12:00:00;0.711282348633006;1.439;4.9462888854614
ARM;1520;950927.5;6507771;2017-11-26T11:00:00Z;2017;11;12:00:00;-5.842779541016;1.439;0.00306151578843128
ARM;1520;950927.5;6507771;2017-11-27T11:00:00Z;2017;11;12:00:00;-3.97914733886699;1.33;3.04014338325942e-06
ARM;1520;950927.5;6507771;2017-11-28T11:00:00Z;2017;11;12:00:00;-1.20245971679697;1.112;0.000144868148936439
ARM;1520;950927.5;6507771;2017-11-29T11:00:00Z;2017;11;12:00:00;-4.81790771484395;1.112;0.00281616167922039
ARM;1520;950927.5;6507771;2017-11-30T11:00:00Z;2017;11;12:00:00;-6.50868835449199;1.221;0.000782092934969114
ARM;1520;950927.5;6507771;2017-12-01T11:00:00Z;2017;12;12:00:00;-7.18062438964796;1.221;0.00454055361478822
ARM;1520;950927.5;6507771;2017-12-02T11:00:00Z;2017;12;12:00:00;-7.085852050781;1.221;0
ARM;1520;950927.5;6507771;2017-12-03T11:00:00Z;2017;12;12:00:00;-8.12439575195299;1.221;0
ARM;1520;950927.5;6507771;2017-12-04T11:00:00Z;2017;12;12:00:00;-2.91184082031197;1.112;0
ARM;1520;950927.5;6507771;2017-12-05T11:00:00Z;2017;12;12:00:00;-1.57558288574199;1.003;0
ARM;1520;950927.5;6507771;2017-12-06T11:00:00Z;2017;12;12:00:00;3.64896545410204;0.893;0
ARM;1520;950927.5;6507771;2017-12-07T11:00:00Z;2017;12;12:00:00;2.74476013183602;0.893;0
ARM;1520;950927.5;6507771;2017-12-08T11:00:00Z;2017;12;12:00:00;-3.15082397460895;1.003;0.00699957503093174
ARM;1520;950927.5;6507771;2017-12-09T11:00:00Z;2017;12;12:00:00;-8.71726074218799;1.003;0.00213914720188768
ARM;1520;950927.5;6507771;2017-12-10T11:00:00Z;2017;12;12:00:00;-3.61463012695299;1.003;2.13143488064816
ARM;1520;950927.5;6507771;2017-12-11T11:00:00Z;2017;12;12:00:00;1.56977233886704;0.893;19.4448051347354
ARM;1520;950927.5;6507771;2017-12-12T11:00:00Z;2017;12;12:00:00;-4.01701965332001;0.893;0.00966138950025197
ARM;1520;950927.5;6507771;2017-12-13T11:00:00Z;2017;12;12:00:00;-3.44154968261699;0.893;0.000364051498763729
ARM;1520;950927.5;6507771;2017-12-14T11:00:00Z;2017;12;12:00:00;0.417504882812011;0.893;0.460797224659473
ARM;1520;950927.5;6507771;2017-12-15T11:00:00Z;2017;12;12:00:00;-1.94528808593799;0.784;0.00173694222758058
ARM;1520;950927.5;6507771;2017-12-16T11:00:00Z;2017;12;12:00:00;-5.52448120117197;0.784;0.00432255171108409
ARM;1520;950927.5;6507771;2017-12-17T11:00:00Z;2017;12;12:00:00;-6.96893920898395;0.784;0.000455164547020104
ARM;1520;950927.5;6507771;2017-12-18T11:00:00Z;2017;12;12:00:00;-5.46042480468799;0.784;0.00123338988123578
ARM;1520;950927.5;6507771;2017-12-19T11:00:00Z;2017;12;12:00:00;-5.10129394531197;0.784;0.000221045294892974
ARM;1520;950927.5;6507771;2017-12-20T11:00:00Z;2017;12;12:00:00;-4.50128784179697;0.784;0
ARM;1520;950927.5;6507771;2017-12-21T11:00:00Z;2017;12;12:00:00;-1.26448669433597;0.784;0
ARM;1520;950927.5;6507771;2017-12-22T11:00:00Z;2017;12;12:00:00;2.21114501953105;0.784;0
ARM;1520;950927.5;6507771;2017-12-23T11:00:00Z;2017;12;12:00:00;0.398095703125023;0.784;0
ARM;1520;950927.5;6507771;2017-12-24T11:00:00Z;2017;12;12:00:00;8.21355590820303;0.784;0
ARM;1520;950927.5;6507771;2017-12-25T11:00:00Z;2017;12;12:00:00;4.44779357910204;0.784;0
ARM;1520;950927.5;6507771;2017-12-26T11:00:00Z;2017;12;12:00:00;0.427590942383006;0.784;0.00161819169443334
ARM;1520;950927.5;6507771;2017-12-27T11:00:00Z;2017;12;12:00:00;-3.28546752929697;0.784;0.00696261498524109
ARM;1520;950927.5;6507771;2017-12-28T11:00:00Z;2017;12;12:00:00;-7.12502136230495;0.784;0.000982111479970627
ARM;1520;950927.5;6507771;2017-12-29T11:00:00Z;2017;12;12:00:00;-4.71515502929697;0.784;0.00125745312834624
ARM;1520;950927.5;6507771;2017-12-30T11:00:00Z;2017;12;12:00:00;1.48792419433602;0.784;26.6564937933872
ARM;1520;950927.5;6507771;2017-12-31T11:00:00Z;2017;12;12:00:00;5.31676635742201;0.674;2.45657534053317
ARM;1520;950927.5;6507771;2018-01-01T11:00:00Z;2018;1;12:00:00;-1.89798583984395;0.784;0.00395863103040028
ARM;1520;950927.5;6507771;2018-01-02T11:00:00Z;2018;1;12:00:00;-0.185339355468955;0.674;1.33509090227745
ARM;1520;950927.5;6507771;2018-01-03T11:00:00Z;2018;1;12:00:00;2.39399108886704;0.343;18.2793096302848
ARM;1520;950927.5;6507771;2018-01-04T11:00:00Z;2018;1;12:00:00;2.22966918945303;0.121;63.565684074485
ARM;1520;950927.5;6507771;2018-01-05T11:00:00Z;2018;1;12:00:00;3.92676696777301;0.453;3.5694899779628
ARM;1520;950927.5;6507771;2018-01-06T11:00:00Z;2018;1;12:00:00;3.452386474609;0.563;1.07598285394488
ARM;1520;950927.5;6507771;2018-01-07T11:00:00Z;2018;1;12:00:00;5.23395690917999;0.563;0
ARM;1520;950927.5;6507771;2018-01-08T11:00:00Z;2018;1;12:00:00;3.30733642578105;1.003;0.336309069913113
ARM;1520;950927.5;6507771;2018-01-09T11:00:00Z;2018;1;12:00:00;0.306695556641046;0.674;0.00443818685016595
ARM;1520;950927.5;6507771;2018-01-10T11:00:00Z;2018;1;12:00:00;-0.740301513671966;0.453;0.000396485789678991
ARM;1520;950927.5;6507771;2018-01-11T11:00:00Z;2018;1;12:00:00;-0.636221313476995;0.232;0.000681833378621377
ARM;1520;950927.5;6507771;2018-01-12T11:00:00Z;2018;1;12:00:00;-1.30751647949199;0.232;0
ARM;1520;950927.5;6507771;2018-01-13T11:00:00Z;2018;1;12:00:00;0.323175048828034;0.121;0
ARM;1520;950927.5;6507771;2018-01-14T11:00:00Z;2018;1;12:00:00;-1.51322021484395;0.01;0
ARM;1520;950927.5;6507771;2018-01-15T11:00:00Z;2018;1;12:00:00;-0.0874694824219659;-0.102;0
ARM;1520;950927.5;6507771;2018-01-16T11:00:00Z;2018;1;12:00:00;0.222467041016046;0.01;17.2227786296571
ARM;1520;950927.5;6507771;2018-01-17T11:00:00Z;2018;1;12:00:00;-2.37103881835895;0.01;0.00409095530631021
ARM;1520;950927.5;6507771;2018-01-18T11:00:00Z;2018;1;12:00:00;-2.10860290527296;0.01;0.00297342206613394
ARM;1520;950927.5;6507771;2018-01-19T11:00:00Z;2018;1;12:00:00;-1.66802062988296;0.121;6.9414497503858
ARM;1520;950927.5;6507771;2018-01-20T11:00:00Z;2018;1;12:00:00;-0.856558227538983;0.121;8.81805007155344
ARM;1520;950927.5;6507771;2018-01-21T11:00:00Z;2018;1;12:00:00;1.06507263183602;0.121;18.0432305214527
ARM;1520;950927.5;6507771;2018-01-22T11:00:00Z;2018;1;12:00:00;2.73627624511704;0.01;34.3187467893586
ARM;1520;950927.5;6507771;2018-01-23T11:00:00Z;2018;1;12:00:00;2.65050659179701;0.121;7.32186818495393
ARM;1520;950927.5;6507771;2018-01-24T11:00:00Z;2018;1;12:00:00;6.15068969726605;0.121;0
ARM;1520;950927.5;6507771;2018-01-25T11:00:00Z;2018;1;12:00:00;3.189202880859;0.121;0
ARM;1520;950927.5;6507771;2018-01-26T11:00:00Z;2018;1;12:00:00;0.422036743164028;0.121;0.796987073314085
ARM;1520;950927.5;6507771;2018-01-27T11:00:00Z;2018;1;12:00:00;1.36159667968803;0.121;0
ARM;1520;950927.5;6507771;2018-01-28T11:00:00Z;2018;1;12:00:00;3.64992675781201;0.121;0
ARM;1520;950927.5;6507771;2018-01-29T11:00:00Z;2018;1;12:00:00;4.78363952636704;0.121;0
ARM;1520;950927.5;6507771;2018-01-30T11:00:00Z;2018;1;12:00:00;2.22081909179701;0.121;0
ARM;1520;950927.5;6507771;2018-01-31T11:00:00Z;2018;1;12:00:00;1.70002136230499;0.121;0
ARM;1520;950927.5;6507771;2018-02-01T11:00:00Z;2018;2;12:00:00;-3.20853271484395;0.121;0.00919906982016983
ARM;1520;950927.5;6507771;2018-02-02T11:00:00Z;2018;2;12:00:00;-6.037847900391;0.232;0.000403635756811127
ARM;1520;950927.5;6507771;2018-02-03T11:00:00Z;2018;2;12:00:00;-6.04802551269501;0.232;0
ARM;1520;950927.5;6507771;2018-02-04T11:00:00Z;2018;2;12:00:00;-5.15595092773395;0.232;0
ARM;1520;950927.5;6507771;2018-02-05T11:00:00Z;2018;2;12:00:00;-2.63118591308597;0.232;0
ARM;1520;950927.5;6507771;2018-02-06T11:00:00Z;2018;2;12:00:00;-0.723638916016;0.232;0
ARM;1520;950927.5;6507771;2018-02-07T11:00:00Z;2018;2;12:00:00;-5.91905822753898;0.121;0
ARM;1520;950927.5;6507771;2018-02-08T11:00:00Z;2018;2;12:00:00;-5.55400695800796;0.121;0
ARM;1520;950927.5;6507771;2018-02-09T11:00:00Z;2018;2;12:00:00;-3.91911926269501;0.121;4.82624527649023e-05
ARM;1520;950927.5;6507771;2018-02-10T11:00:00Z;2018;2;12:00:00;-6.54669799804697;0.121;0.000816529605799587
ARM;1520;950927.5;6507771;2018-02-11T11:00:00Z;2018;2;12:00:00;-2.989416503906;0.121;1.20529312204781
ARM;1520;950927.5;6507771;2018-02-12T11:00:00Z;2018;2;12:00:00;-6.66066589355495;0.121;0.00190050849050749
ARM;1520;950927.5;6507771;2018-02-13T11:00:00Z;2018;2;12:00:00;-8.07414855957001;0.121;0
ARM;1520;950927.5;6507771;2018-02-14T11:00:00Z;2018;2;12:00:00;-4.90047302246097;0.121;0.00165541390379076
ARM;1520;950927.5;6507771;2018-02-15T11:00:00Z;2018;2;12:00:00;0.796243286133006;0.121;9.61602666072576
ARM;1520;950927.5;6507771;2018-02-16T11:00:00Z;2018;2;12:00:00;4.590905761719;0.121;4.58417455956805
ARM;1520;950927.5;6507771;2018-02-17T11:00:00Z;2018;2;12:00:00;1.50481567382803;0.01;16.3863855342898
ARM;1520;950927.5;6507771;2018-02-18T11:00:00Z;2018;2;12:00:00;-3.878088378906;0.121;0.00216120752156712
ARM;1520;950927.5;6507771;2018-02-19T11:00:00Z;2018;2;12:00:00;-3.34407653808597;0.121;0
ARM;1520;950927.5;6507771;2018-02-20T11:00:00Z;2018;2;12:00:00;-4.96463623046895;0.121;0
ARM;1520;950927.5;6507771;2018-02-21T11:00:00Z;2018;2;12:00:00;-7.07994689941398;0.121;0
ARM;1520;950927.5;6507771;2018-02-22T11:00:00Z;2018;2;12:00:00;-7.12972106933597;0.121;0
ARM;1520;950927.5;6507771;2018-02-23T11:00:00Z;2018;2;12:00:00;-5.64783325195299;0.121;0
ARM;1520;950927.5;6507771;2018-02-24T11:00:00Z;2018;2;12:00:00;-1.40236511230495;0.121;0
ARM;1520;950927.5;6507771;2018-02-25T11:00:00Z;2018;2;12:00:00;-6.83737792968799;0.01;4.63850628875662e-05
ARM;1520;950927.5;6507771;2018-02-26T11:00:00Z;2018;2;12:00:00;-14.60157623291;-0.102;0
ARM;1520;950927.5;6507771;2018-02-27T11:00:00Z;2018;2;12:00:00;-15.714628601074;-0.213;0
ARM;1520;950927.5;6507771;2018-02-28T11:00:00Z;2018;2;12:00:00;-10.570837402344;-0.325;4.57299684057944e-05
ARM;1520;950927.5;6507771;2018-03-01T11:00:00Z;2018;3;12:00:00;-0.787771606445006;-0.325;0.000975594910414657
ARM;1520;950927.5;6507771;2018-03-02T11:00:00Z;2018;3;12:00:00;-0.128393554687989;-0.102;0.0027811677155114
ARM;1520;950927.5;6507771;2018-03-03T11:00:00Z;2018;3;12:00:00;-0.464468383788983;-0.102;0.00521657916397089
ARM;1520;950927.5;6507771;2018-03-04T11:00:00Z;2018;3;12:00:00;2.36332092285204;-0.102;0.00127651945513207
ARM;1520;950927.5;6507771;2018-03-05T11:00:00Z;2018;3;12:00:00;1.87456665039105;-0.102;3.77598385681631
ARM;1520;950927.5;6507771;2018-03-06T11:00:00Z;2018;3;12:00:00;-0.369665527343955;0.01;0.00149711263657082
ARM;1520;950927.5;6507771;2018-03-07T11:00:00Z;2018;3;12:00:00;-2.09421386718799;0.01;0.00173815674497746
ARM;1520;950927.5;6507771;2018-03-08T11:00:00Z;2018;3;12:00:00;0.425683593750023;0.01;0.000218699504330289
ARM;1520;950927.5;6507771;2018-03-09T11:00:00Z;2018;3;12:00:00;3.30034790039105;0.01;0
ARM;1520;950927.5;6507771;2018-03-10T11:00:00Z;2018;3;12:00:00;4.96885070800801;0.01;7.8056759055471
ARM;1520;950927.5;6507771;2018-03-11T11:00:00Z;2018;3;12:00:00;4.176507568359;0.01;0.228135549696162
ARM;1520;950927.5;6507771;2018-03-12T11:00:00Z;2018;3;12:00:00;0.277108764648005;0.01;10.3977407833153
ARM;1520;950927.5;6507771;2018-03-13T11:00:00Z;2018;3;12:00:00;-1.55072631835895;0.01;0.00222989426401909
ARM;1520;950927.5;6507771;2018-03-14T11:00:00Z;2018;3;12:00:00;2.38564453125002;0.01;7.59086287871469e-05
ARM;1520;950927.5;6507771;2018-03-15T11:00:00Z;2018;3;12:00:00;1.39499816894505;0.01;6.43009467861703
ARM;1520;950927.5;6507771;2018-03-16T11:00:00Z;2018;3;12:00:00;2.41639099121102;0.01;0.000649104709737003
ARM;1520;950927.5;6507771;2018-03-17T11:00:00Z;2018;3;12:00:00;-1.30742492675796;0.01;0.00504097343218746
ARM;1520;950927.5;6507771;2018-03-18T11:00:00Z;2018;3;12:00:00;-2.40462341308597;0.01;0.00100975901659695
ARM;1520;950927.5;6507771;2018-03-19T11:00:00Z;2018;3;12:00:00;-2.67919006347699;0.01;0.000516073421749752
ARM;1520;950927.5;6507771;2018-03-20T11:00:00Z;2018;3;12:00:00;-6.36902465820299;0.01;0
ARM;1520;950927.5;6507771;2018-03-21T11:00:00Z;2018;3;12:00:00;-6.92391052246097;0.01;0
ARM;1520;950927.5;6507771;2018-03-22T11:00:00Z;2018;3;12:00:00;-5.00925292968799;0.01;0
ARM;1520;950927.5;6507771;2018-03-23T11:00:00Z;2018;3;12:00:00;-1.64293518066398;0.01;6.64333492750302e-05
ARM;1520;950927.5;6507771;2018-03-24T11:00:00Z;2018;3;12:00:00;2.14370117187502;0.01;0
ARM;1520;950927.5;6507771;2018-03-25T10:00:00Z;2018;3;12:00:00;0.0148864746089998;0.01;0.000291254473268054
ARM;1520;950927.5;6507771;2018-03-26T10:00:00Z;2018;3;12:00:00;0.914559936523005;0.01;0.268588919614558
ARM;1520;950927.5;6507771;2018-03-27T10:00:00Z;2018;3;12:00:00;-0.479589843749977;0.01;0.00130728131262003
ARM;1520;950927.5;6507771;2018-03-28T10:00:00Z;2018;3;12:00:00;2.63987121582005;0.121;14.3355479871389
ARM;1520;950927.5;6507771;2018-03-29T10:00:00Z;2018;3;12:00:00;0.682962036133006;0.121;20.212398226242
ARM;1520;950927.5;6507771;2018-03-30T10:00:00Z;2018;3;12:00:00;1.27175292968803;0.121;0.00615224237844814
ARM;1520;950927.5;6507771;2018-03-31T10:00:00Z;2018;3;12:00:00;-0.356665039061966;0.121;0.00382637494476512
ARM;1520;950927.5;6507771;2018-04-01T10:00:00Z;2018;4;12:00:00;-1.33577575683597;0.121;0.00566311932198005
ARM;1520;950927.5;6507771;2018-04-02T10:00:00Z;2018;4;12:00:00;4.69649658203105;0.121;0
ARM;1520;950927.5;6507771;2018-04-03T10:00:00Z;2018;4;12:00:00;6.94452819824204;0.121;0
ARM;1520;950927.5;6507771;2018-04-04T10:00:00Z;2018;4;12:00:00;4.78904113769505;0.121;10.5329252342926
ARM;1520;950927.5;6507771;2018-04-05T10:00:00Z;2018;4;12:00:00;2.50312194824204;0.121;3.34042713380768
ARM;1520;950927.5;6507771;2018-04-06T10:00:00Z;2018;4;12:00:00;7.51648864746102;0.121;0
ARM;1520;950927.5;6507771;2018-04-07T10:00:00Z;2018;4;12:00:00;9.72377929687502;0.01;0
ARM;1520;950927.5;6507771;2018-04-08T10:00:00Z;2018;4;12:00:00;9.02849731445303;0.01;0
ARM;1520;950927.5;6507771;2018-04-09T10:00:00Z;2018;4;12:00:00;5.40244445800801;0.121;0.557881480199285
ARM;1520;950927.5;6507771;2018-04-10T10:00:00Z;2018;4;12:00:00;2.42518005371102;0.121;3.72790799726499
ARM;1520;950927.5;6507771;2018-04-11T10:00:00Z;2018;4;12:00:00;4.24717102050801;0.121;2.69669886329211
ARM;1520;950927.5;6507771;2018-04-12T10:00:00Z;2018;4;12:00:00;3.57038269042999;0.453;0.902622634148429
ARM;1520;950927.5;6507771;2018-04-13T10:00:00Z;2018;4;12:00:00;4.23633728027301;1.656;0.000111263725557365
ARM;1520;950927.5;6507771;2018-04-14T10:00:00Z;2018;4;12:00:00;6.21245727539105;3.261;0
ARM;1520;950927.5;6507771;2018-04-15T10:00:00Z;2018;4;12:00:00;8.32198486328105;3.998;0
ARM;1520;950927.5;6507771;2018-04-16T10:00:00Z;2018;4;12:00:00;6.04195556640605;5.037;0
ARM;1520;950927.5;6507771;2018-04-17T10:00:00Z;2018;4;12:00:00;8.64724121093803;4.519;0
ARM;1520;950927.5;6507771;2018-04-18T10:00:00Z;2018;4;12:00:00;12.162026977539;6.166;0
ARM;1520;950927.5;6507771;2018-04-19T10:00:00Z;2018;4;12:00:00;13.392007446289;6.573;0
ARM;1520;950927.5;6507771;2018-04-20T10:00:00Z;2018;4;12:00:00;14.3671661376951;7.179;0
ARM;1520;950927.5;6507771;2018-04-21T10:00:00Z;2018;4;12:00:00;15.013055419922;5.141;0
ARM;1520;950927.5;6507771;2018-04-22T10:00:00Z;2018;4;12:00:00;14.422463989258;7.481;0
ARM;1520;950927.5;6507771;2018-04-23T10:00:00Z;2018;4;12:00:00;11.1146484375;9.077;0
ARM;1520;950927.5;6507771;2018-04-24T10:00:00Z;2018;4;12:00:00;11.413934326172;8.082;0
ARM;1520;950927.5;6507771;2018-04-25T10:00:00Z;2018;4;12:00:00;12.071618652344;9.472;0
ARM;1520;950927.5;6507771;2018-04-26T10:00:00Z;2018;4;12:00:00;5.93949279785204;9.768;0
ARM;1520;950927.5;6507771;2018-04-27T10:00:00Z;2018;4;12:00:00;10.943643188477;9.176;0.124242174206302
ARM;1520;950927.5;6507771;2018-04-28T10:00:00Z;2018;4;12:00:00;9.85309753417999;9.669;0.695584584900644
ARM;1520;950927.5;6507771;2018-04-29T10:00:00Z;2018;4;12:00:00;7.83608398437502;9.373;9.25046345670126
ARM;1520;950927.5;6507771;2018-04-30T10:00:00Z;2018;4;12:00:00;3.49900207519505;7.28;0.668685001437552
ARM;1520;950927.5;6507771;2018-05-01T10:00:00Z;2018;5;12:00:00;1.990319824219;7.179;0.887449403948267
ARM;1520;950927.5;6507771;2018-05-02T10:00:00Z;2018;5;12:00:00;3.25754699707005;6.877;1.30642805015668
ARM;1520;950927.5;6507771;2018-05-03T10:00:00Z;2018;5;12:00:00;4.17302856445303;6.471;1.38167476543458
ARM;1520;950927.5;6507771;2018-05-04T10:00:00Z;2018;5;12:00:00;6.12697753906201;7.882;0
ARM;1520;950927.5;6507771;2018-05-05T10:00:00Z;2018;5;12:00:00;10.545693969727;8.68;0
ARM;1520;950927.5;6507771;2018-05-06T10:00:00Z;2018;5;12:00:00;14.373330688477;10.161;0
ARM;1520;950927.5;6507771;2018-05-07T10:00:00Z;2018;5;12:00:00;12.4267364501951;10.455;0.602250128576998
ARM;1520;950927.5;6507771;2018-05-08T10:00:00Z;2018;5;12:00:00;11.049234008789;10.553;1.9406801671721
ARM;1520;950927.5;6507771;2018-05-09T10:00:00Z;2018;5;12:00:00;9.61550292968803;10.748;18.2907299691578
ARM;1520;950927.5;6507771;2018-05-10T10:00:00Z;2018;5;12:00:00;6.36274108886704;9.077;17.3552209889749
ARM;1520;950927.5;6507771;2018-05-11T10:00:00Z;2018;5;12:00:00;8.76242980957005;9.669;0
ARM;1520;950927.5;6507771;2018-05-12T10:00:00Z;2018;5;12:00:00;11.580850219727;11.625;0
ARM;1520;950927.5;6507771;2018-05-13T10:00:00Z;2018;5;12:00:00;2.75281677246102;10.259;12.4942624386604
ARM;1520;950927.5;6507771;2018-05-14T10:00:00Z;2018;5;12:00:00;1.72426757812502;5.962;5.82665426227323
ARM;1520;950927.5;6507771;2018-05-15T10:00:00Z;2018;5;12:00:00;4.88424072265605;7.381;8.03343030129327
ARM;1520;950927.5;6507771;2018-05-16T10:00:00Z;2018;5;12:00:00;6.02822265625002;7.882;6.61738142953254
ARM;1520;950927.5;6507771;2018-05-17T10:00:00Z;2018;5;12:00:00;6.81386718750002;8.082;3.17570845509181
ARM;1520;950927.5;6507771;2018-05-18T10:00:00Z;2018;5;12:00:00;8.67473754882803;9.077;0
ARM;1520;950927.5;6507771;2018-05-19T10:00:00Z;2018;5;12:00:00;9.69240722656201;8.779;0
ARM;1520;950927.5;6507771;2018-05-20T10:00:00Z;2018;5;12:00:00;9.41616210937502;10.161;4.07212333520874
ARM;1520;950927.5;6507771;2018-05-21T10:00:00Z;2018;5;12:00:00;11.1208282470701;11.139;4.50634083535988
ARM;1520;950927.5;6507771;2018-05-22T10:00:00Z;2018;5;12:00:00;9.64380798339801;12.013;1.57485771342181
ARM;1520;950927.5;6507771;2018-05-23T10:00:00Z;2018;5;12:00:00;9.06627807617201;11.334;7.07582409668248
ARM;1520;950927.5;6507771;2018-05-24T10:00:00Z;2018;5;12:00:00;12.065087890625;10.846;0.0110187533209682
ARM;1520;950927.5;6507771;2018-05-25T10:00:00Z;2018;5;12:00:00;14.482354736328;12.401;0.0259058965639269
ARM;1520;950927.5;6507771;2018-05-26T10:00:00Z;2018;5;12:00:00;15.738580322266;13.461;0
ARM;1520;950927.5;6507771;2018-05-27T10:00:00Z;2018;5;12:00:00;15.100549316406;14.613;7.51260897377506
ARM;1520;950927.5;6507771;2018-05-28T10:00:00Z;2018;5;12:00:00;13.644738769531;13.558;3.00848801998654
ARM;1520;950927.5;6507771;2018-05-29T10:00:00Z;2018;5;12:00:00;12.9404083251951;14.038;5.95362480380572
ARM;1520;950927.5;6507771;2018-05-30T10:00:00Z;2018;5;12:00:00;12.130258178711;13.846;5.06380240840372
ARM;1520;950927.5;6507771;2018-05-31T10:00:00Z;2018;5;12:00:00;10.868539428711;13.75;3.98934206168633
ARM;1520;950927.5;6507771;2018-06-01T10:00:00Z;2018;6;12:00:00;11.18757019043;12.11;1.59696723567322
ARM;1520;950927.5;6507771;2018-06-02T10:00:00Z;2018;6;12:00:00;13.280587768555;14.038;0
ARM;1520;950927.5;6507771;2018-06-03T10:00:00Z;2018;6;12:00:00;13.007806396484;15.378;6.26688092452241
ARM;1520;950927.5;6507771;2018-06-04T10:00:00Z;2018;6;12:00:00;12.200769042969;14.517;1.84548453544267
ARM;1520;950927.5;6507771;2018-06-05T10:00:00Z;2018;6;12:00:00;12.9564453125;14.709;11.2353779637488
ARM;1520;950927.5;6507771;2018-06-06T10:00:00Z;2018;6;12:00:00;12.05751953125;14.613;0.329866106039844
ARM;1520;950927.5;6507771;2018-06-07T10:00:00Z;2018;6;12:00:00;11.737725830078;14.709;18.4916541154962
ARM;1520;950927.5;6507771;2018-06-08T10:00:00Z;2018;6;12:00:00;12.091851806641;14.23;4.20451866521034
ARM;1520;950927.5;6507771;2018-06-09T10:00:00Z;2018;6;12:00:00;14.246743774414;14.325;3.47850731341168
ARM;1520;950927.5;6507771;2018-06-10T10:00:00Z;2018;6;12:00:00;16.300973510742;15.378;0
ARM;1520;950927.5;6507771;2018-06-11T10:00:00Z;2018;6;12:00:00;13.395806884766;14.9;2.26501586730592
ARM;1520;950927.5;6507771;2018-06-12T10:00:00Z;2018;6;12:00:00;10.8734375;15.282;14.3903973017586
ARM;1520;950927.5;6507771;2018-06-13T10:00:00Z;2018;6;12:00:00;7.47644958496102;12.401;24.8474338586675
ARM;1520;950927.5;6507771;2018-06-14T10:00:00Z;2018;6;12:00:00;9.19060668945303;12.013;0
ARM;1520;950927.5;6507771;2018-06-15T10:00:00Z;2018;6;12:00:00;10.971429443359;12.98;0
ARM;1520;950927.5;6507771;2018-06-16T10:00:00Z;2018;6;12:00:00;12.697412109375;13.461;0
ARM;1520;950927.5;6507771;2018-06-17T10:00:00Z;2018;6;12:00:00;11.747415161133;14.421;0
ARM;1520;950927.5;6507771;2018-06-18T10:00:00Z;2018;6;12:00:00;11.710900878906;13.75;0
ARM;1520;950927.5;6507771;2018-06-19T10:00:00Z;2018;6;12:00:00;14.473275756836;13.846;0
ARM;1520;950927.5;6507771;2018-06-20T10:00:00Z;2018;6;12:00:00;18.028268432617;15.378;0
ARM;1520;950927.5;6507771;2018-06-21T10:00:00Z;2018;6;12:00:00;16.860299682617;16.237;0
ARM;1520;950927.5;6507771;2018-06-22T10:00:00Z;2018;6;12:00:00;11.035317993164;15.76;0
ARM;1520;950927.5;6507771;2018-06-23T10:00:00Z;2018;6;12:00:00;10.339776611328;14.325;0
ARM;1520;950927.5;6507771;2018-06-24T10:00:00Z;2018;6;12:00:00;12.362222290039;14.9;0
ARM;1520;950927.5;6507771;2018-06-25T10:00:00Z;2018;6;12:00:00;12.39150390625;14.23;0
ARM;1520;950927.5;6507771;2018-06-26T10:00:00Z;2018;6;12:00:00;13.635766601562;14.517;0.0400285578507464
ARM;1520;950927.5;6507771;2018-06-27T10:00:00Z;2018;6;12:00:00;15.007379150391;14.9;0
ARM;1520;950927.5;6507771;2018-06-28T10:00:00Z;2018;6;12:00:00;13.817163085938;14.9;0
ARM;1520;950927.5;6507771;2018-06-29T10:00:00Z;2018;6;12:00:00;14.261651611328;14.613;0
ARM;1520;950927.5;6507771;2018-06-30T10:00:00Z;2018;6;12:00:00;17.996575927734;15.664;0
ARM;1520;950927.5;6507771;2018-07-01T10:00:00Z;2018;7;12:00:00;20.661386108398;16.523;0
ARM;1520;950927.5;6507771;2018-07-02T10:00:00Z;2018;7;12:00:00;19.2658477783201;16.903;0
ARM;1520;950927.5;6507771;2018-07-03T10:00:00Z;2018;7;12:00:00;17.578073120117;17.094;6.64058992406353
ARM;1520;950927.5;6507771;2018-07-04T10:00:00Z;2018;7;12:00:00;17.193231201172;16.523;1.55704224016517
