Order	Suborder	Family	SpeciesID	Author	Body_Size	Dispersal_ability	Feeding_guild	Feeding_guild_short	Feeding_mode	Feeding_specialization	Feeding_tissue	Feeding_plant_part	Endophagous_lifestyle	Stratum_use	Stratum_use_short	Remark
Coleoptera	Polyphaga	Chrysomelidae	Oulema gallaeciana	(Heyden, 1870)	4.00	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Oulema melanopus	(Linneaus, 1758)	4.00	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta atra	(Fabricius, 1775)	2.15	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta cruciferae	(Goeze, 1777)	2.15	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta nemorum	(Linneaus, 1758)	2.75	1	h	h	c	o	NA	l	ml	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta nigripes	(Fabricius, 1775)	2.30	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta ochripes	(Curtis, 1837)	2.20	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta striolata	(Fabricius, 1803)	1.90	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta undulata	Kutschera, 1860	2.15	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Phyllotreta vittula	(Redtenbacher, 1849)	1.65	1	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Prasocuris glabra	(Herbst, 1783)	4.00	1	h	h	c	m	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Psylliodes attenuatus	(Koch, 1803)	2.50	1	h	h	c	m	NA	l	NA	h-t	u	
Coleoptera	Polyphaga	Chrysomelidae	Psylliodes chalcomerus	(Illiger, 1807)	3.30	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Psylliodes chrysocephalus	(Linneaus, 1758)	3.00	1	h	h	c	m	NA	l	ms	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Psylliodes cupreus	(Koch, 1803)	3.15	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Psylliodes napi	(Fabricius, 1792)	2.65	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Psylliodes picinus	(Marsham, 1802)	2.50	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Sermylassa halensis	(Linneaus, 1767)	6.00	1	h	h	c	p	NA	l	NA	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Smaragdina salicina	(Scopoli, 1763)	5.50	1	h	h	c	o	NA	l-r	NA	t	t	*
Coleoptera	Polyphaga	Chrysomelidae	Sphaeroderma rubidum	(Graells, 1858)	3.40	1	h	h	c	o	NA	l	ml	h	h	
Coleoptera	Polyphaga	Chrysomelidae	Sphaeroderma testaceum	(Fabricius, 1775)	3.00	1	h	h	c	o	NA	l	ml	h	h	
Coleoptera	Polyphaga	Cleridae	Necrobia rufipes	(De Geer, 1775)	4.75	1	c-d	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Coccinellidae	Adalia bipunctata	(Linneaus, 1758)	4.50	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Adalia decempunctata	(Linneaus, 1758)	4.25	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Calvia quatuordecimguttata	(Linneaus, 1758)	5.25	1	c	c	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Coccinellidae	Coccidula rufa	(Herbst, 1783)	2.75	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Coccidula scutellata	(Herbst, 1783)	2.75	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Coccinella quinquepunctata	Linneaus, 1758	4.00	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Coccinella septempunctata	Linneaus, 1758	6.60	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Coccinula quatuordecimpustulata	(Linneaus, 1758)	3.50	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Cynegetis impunctata	(Linneaus, 1767)	3.75	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Halyzia sedecimguttata	(Linneaus, 1758)	6.00	1	f	f	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Coccinellidae	Harmonia axyridis	(Pallas, 1773)	7.00	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Hippodamia notata	(Laicharting, 1781)	5.00	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Hippodamia tredecimpunctata	(Linneaus, 1758)	5.75	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Hippodamia variegata	(Goeze, 1777)	4.25	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Nephus redtenbacheri	(Mulsant, 1846)	1.55	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Platynaspis luteorubra	(Goeze, 1777)	3.00	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Propylea quatuordecimpunctata	(Linneaus, 1758)	4.00	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Rhyzobius litura	(Fabricius, 1787)	2.75	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Scymnus auritus	Thunberg, 1795	2.25	1	c	c	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Coccinellidae	Scymnus femoralis	Gyllenhal, 1827	2.50	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Scymnus ferrugatus	(Moll, 1785)	2.75	1	c	c	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Coccinellidae	Scymnus frontalis	(Fabricius, 1787)	2.50	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Scymnus haemorrhoidalis	Herbst, 1797	1.90	1	c	c	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Coccinellidae	Scymnus mimulus	CapraFürsch, 1967	2.65	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Coccinellidae	Scymnus suturalis	Thunberg, 1795	2.00	1	c	c	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Coccinellidae	Tytthaspis sedecimpunctata	(Linneaus, 1761)	2.75	1	c-f	o	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Corylophidae	Sericoderus lateralis	(Gyllenhal, 1827)	1.20	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria atricapilla	Stephens, 1830	1.70	1	d-f	o	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria basalis	Erichson, 1846	1.60	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria bella	Reitter, 1875	1.70	1	d-f	o	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Cryptophagidae	Atomaria fuscata	(Schönherr, 1808)	1.65	1	d-f	o	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria gibbula	Erichson, 1846	1.50	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria gutta	Newman, 1834	1.40	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria lewisi	Reitter, 1877	1.70	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria linearis	Stephens, 1830	1.35	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria mesomela	(Herbst, 1792)	1.50	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria nigriventris	Stephens, 1830	1.40	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria testacea	Stephens, 1830	1.45	1	d-f	o	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Cryptophagidae	Atomaria turgida	Erichson, 1846	1.85	1	d-f	o	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Cryptophagidae	Cryptophagus pilosus	Gyllenhal, 1827	2.75	1	d-f	o	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Cryptophagidae	Ephistemus reitteri	Casey, 1900	1.05	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Cryptophagidae	Micrambe lindbergorum	(Bruce, 1934)	2.00	1	f	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Cryptophagidae	Telmatophilus typhae	(Fallén, 1802)	2.05	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Acalyptus carpini	(Fabricius, 1792)	2.20	1	h	h	c	m	NA	l-r	NA	t	t	*
Coleoptera	Polyphaga	Curculionidae	Amalus scortillum	(Herbst, 1795)	1.90	1	h	h	c	m	NA	l-ro	mro	g	g	
Coleoptera	Polyphaga	Curculionidae	Anthonomus rectirostris	(Linnaeus, 1758)	4.10	1	h	h	c	m	NA	l-r	mr	t	t	*
Coleoptera	Polyphaga	Curculionidae	Anthonomus rubi	(Herbst, 1795)	2.75	1	h	h	c	o	NA	l-r	mr	t	t	*
Coleoptera	Polyphaga	Curculionidae	Bagous tempestivus	(Herbst, 1795)	3.00	1	h	h	c	m	NA	s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Barynotus moerens	(Fabricius, 1792)	7.75	1	d-h	o	c	p	NA	l-ro	mro	g	g	*
Coleoptera	Polyphaga	Curculionidae	Barynotus obscurus	(Fabricius, 1775)	8.75	1	h	h	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Barypeithes pellucidus	(Boheman, 1834)	3.75	0	h	h	c	p	NA	l-ro	NA	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Brachonyx pineti	(Paykull, 1792)	2.30	1	h	h	c	m	NA	l	ml	t	t	*
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus assimilis	(Paykull, 1792)	2.70	1	h	h	c	o	NA	s	gs	h	h	
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus contractus	(Marshall, 1802)	1.75	1	h	h	c	p	NA	l	ml	h	h	
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus erysimi	(Fabricius, 1787)	2.30	1	h	h	c	o	NA	l-ro-s	mro-ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus floralis	(Paykull, 1792)	1.85	1	h	h	c	o	NA	l-r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus obstrictus	(Marsham, 1802)	2.75	1	h	h	c	o	NA	r-s	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus pallidactylus	(Marshall, 1802)	2.90	1	h	h	c	o	NA	l-s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Ceutorhynchus sulcicollis	(Paykull, 1800)	2.90	1	h	h	c	o	NA	s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Chlorophanus viridis	(Linneaus, 1758)	9.50	1	h	h	c	p	NA	l-ro	NA	s-t	u	
Coleoptera	Polyphaga	Curculionidae	Coryssomerus capucinus	(Beck, 1817)	2.70	1	h	h	c	o	NA	ro	mro	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Curculio nucum	Linneaus, 1758	7.25	1	h	h	c	m	NA	r	mr	t	t	*
Coleoptera	Polyphaga	Curculionidae	Datonychus angulosus	(Boheman, 1845)	3.00	1	h	h	c	o	NA	s	ms	h	h	*
Coleoptera	Polyphaga	Curculionidae	Donus ovalis	(Boheman, 1842)	9.50	0	h	h	c	p	NA	l	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Donus tesselatus	(Herbst, 1795)	5.50	0	h	h	c	m	NA	l	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Donus zoilus	(Scopoli, 1763)	7.50	1	h	h	c	o	NA	l	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Dorytomus dejeani	Faust, 1882	4.75	1	h	h	c	m	NA	l-r	mr	t	t	*
Coleoptera	Polyphaga	Curculionidae	Dorytomus longimanus	(Forster, 1771)	6.00	1	h	h	c	m	NA	l-r	mr	t	t	*
Coleoptera	Polyphaga	Curculionidae	Dorytomus suratus	(Gyllenhal, 1836)	3.75	1	h	h	c	m	NA	l-r	mr	t	t	*
Coleoptera	Polyphaga	Curculionidae	Eusomus ovulum	Germar, 1824	6.25	0	h	h	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Foucartia squamulata	(Herbst, 1795)	2.75	1	h	h	c	p	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Glocianus punctiger	(Gyllenhal, 1837)	2.80	1	h	h	c	m	NA	r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Grypus equiseti	(Fabricius, 1775)	5.40	1	h	h	c	m	NA	s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Gymnetron antirrhini	(Paykull, 1800)	2.80	1	h	h	c	m	NA	r	gr	h	h	
Coleoptera	Polyphaga	Curculionidae	Gymnetron ictericum	Gyllenhal, 1838	1.90	1	h	h	c	m	NA	r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Gymnetron labile	(Herbst, 1795)	1.95	1	h	h	c	m	NA	l-s	ms	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Gymnetron melanarium	(Germar, 1821)	1.75	1	h	h	c	m	NA	s	gs	h	h	
Coleoptera	Polyphaga	Curculionidae	Gymnetron pascuorum	(Gyllenhal, 1813)	1.80	1	h	h	c	m	NA	r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Gymnetron veronicae	(Germar, 1821)	2.15	1	h	h	c	m	NA	r	gr	h	h	
Coleoptera	Polyphaga	Curculionidae	Hadroplontus litura	(Fabricius, 1775)	3.35	1	h	h	c	o	NA	l-s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Hylobius abietis	(Linneaus, 1758)	10.25	1	d	d	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Curculionidae	Hypera arator	(Linneaus, 1758)	5.25	1	h	h	c	o	NA	l-r-s	(ml)	h	h	
Coleoptera	Polyphaga	Curculionidae	Hypera meles	(Fabricius, 1792)	4.10	1	h	h	c	m	NA	r-s	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Hypera nigrirostris	(Fabricius, 1775)	3.40	1	h	h	c	o	NA	r-s	mr-ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Hypera plantaginis	(De Geer, 1775)	4.40	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Hypera postica	(Gyllenhal, 1813)	4.65	1	h	h	c	o	NA	l-s	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Hypera rumicis	(Linneaus, 1758)	5.00	1	h	h	c	o	NA	l-s	(ml)	h	h	
Coleoptera	Polyphaga	Curculionidae	Hypera suspiciosa	(Herbst, 1795)	5.20	1	h	h	c	o	NA	l-r-s	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Larinus turbinatus	Gyllenhal, 1836	6.50	1	h	h	c	o	NA	r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Limnobaris t-album	(Linnaeus, 1758)	3.65	1	h	h	c	o	NA	ro-s	mro-ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Limobius borealis	(Paykull, 1792)	3.10	1	h	h	c	o	NA	r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Liophloeus tessulatus	(Muller O.F., 1776)	9.00	0.25	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Liparus germanus	(Linneaus, 1758)	14.00	1	h	h	c	o	NA	ro	mro	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Magdalis phlegmatica	(Herbst, 1797)	4.90	1	d	d	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Curculionidae	Marmaropus besseri	Gyllenhal, 1837	3.60	1	h	h	c	m	NA	l-ro-s	mro-ms	g	g	
Coleoptera	Polyphaga	Curculionidae	Mecinus pyraster	(Herbst, 1795)	3.40	1	h	h	c	m	NA	s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Miarus ajugae	(Herbst, 1795)	2.80	1	h	h	c	m	NA	r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Micrelus ericae	(Gyllenhal, 1813)	1.95	1	h	h	c	o	NA	r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Mogulones geographicus	(Goeze, 1777)	4.95	1	h	h	c	m	NA	l-ro-s	mro	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Nedyus quadrimaculatus	(Linneaus, 1758)	2.90	1	h	h	c	m	NA	l-ro	mro	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Oprohinus consputus	(Germar, 1824)	2.15	1	h	h	c	m	NA	l	ml	h	h	
Coleoptera	Polyphaga	Curculionidae	Otiorhynchus laevigatus	(Fabricius, 1792)	6.00	0	h	h	c	p	NA	l-ro	NA	g-t	u	
Coleoptera	Polyphaga	Curculionidae	Otiorhynchus morio	(Fabricius, 1781)	12.50	0	h	h	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Otiorhynchus ovatus	(Linneaus, 1758)	5.00	0	h	h	c	p	NA	l-ro	NA	s-t	u	
Coleoptera	Polyphaga	Curculionidae	Parethelcus pollinarius	(Forster, 1771)	3.85	1	h	h	c	m	NA	s	ms	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Philopedon plagiatus	(Schaller, 1783)	5.00	1	d-h	o	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Phyllobius argentatus	(Linneaus, 1758)	4.75	0	h	h	c	p	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Phyllobius betulinus	(Bechstein & Scharfenberg, 1805)	5.00	0	h	h	c	p	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Phyllobius maculicornis	Germar, 1824	5.00	0	h	h	c	p	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Phyllobius oblongus	(Linneaus, 1758)	4.50	0	h	h	c	p	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Phyllobius pomaceus	Gyllenhal, 1834	8.50	0	h	h	c	o	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Phyllobius pyri	(Linneaus, 1758)	6.50	0	h	h	c	p	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Phyllobius roboretanus	Gredler, 1882	4.50	0	h	h	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Phyllobius sinuatus	(Fabricius, 1801)	3.50	0	h	h	c	p	NA	l-ro	NA	h	h	*
Coleoptera	Polyphaga	Curculionidae	Phyllobius virideaeris	(Laicharting, 1781)	3.75	0	h	h	c	o	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Phyllobius viridicollis	(Fabricius, 1792)	4.00	0	h	h	c	p	NA	l-ro	NA	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Polydrusus formosus	(Mayer, 1779)	6.25	1	h	h	c	o	NA	l-ro	NA	s-t	u	
Coleoptera	Polyphaga	Curculionidae	Polydrusus impar	Gozis, 1882	6.60	1	h	h	c	o	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Polydrusus mollis	(Ström, 1768)	7.25	1	h	h	c	o	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Polydrusus pallidus	Gyllenhal, 1834	4.80	1	h	h	c	o	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Polydrusus tereticollis	(De Geer, 1775)	5.00	1	h	h	c	o	NA	l-ro	NA	s-t	u	*
Coleoptera	Polyphaga	Curculionidae	Rhamphus oxyacanthae	(Marshall, 1802)	1.40	1	h	h	c	o	NA	l	ml	t	t	*
Coleoptera	Polyphaga	Curculionidae	Rhamphus pulicarius	(Herbst, 1795)	1.70	1	h	h	c	o	NA	l	ml	t	t	*
Coleoptera	Polyphaga	Curculionidae	Rhamphus subaeneus	Illiger, 1807	1.40	1	h	h	c	m	NA	l	ml	t	t	*
Coleoptera	Polyphaga	Curculionidae	Rhinocyllus conicus	(Froehlich, 1792)	5.50	1	h	h	c	o	NA	l-r	gr	h	h	
Coleoptera	Polyphaga	Curculionidae	Rhinoncus castor	(Fabricius, 1792)	2.85	1	h	h	c	m	NA	ro-s	mro-ms	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Rhinoncus inconspectus	(Herbst, 1795)	3.35	1	h	h	c	m	NA	l-ro-s	mro	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Rhinoncus pericarpius	(Linneaus, 1758)	2.95	1	h	h	c	m	NA	l-s-(ro)	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Rhinoncus perpendicularis	(Reich, 1797)	2.50	1	h	h	c	o	NA	s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Rhynchaenus fagi	(Linneaus, 1758)	2.60	1	h	h	c	m	NA	l	ml	t	t	*
Coleoptera	Polyphaga	Curculionidae	Rhynchaenus lonicerae	(Herbst, 1795)	2.75	1	h	h	c	m	NA	l	ml	t	t	*
Coleoptera	Polyphaga	Curculionidae	Rhyncolus ater	(Linneaus, 1758)	3.75	1	d	d	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Curculionidae	Sciaphilus asperatus	(Bonsdorff, 1785)	5.25	0	h	h	c	p	NA	l-ro	mro	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Sibinia pyrrhodactyla	Germar, 1824	2.45	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona gressorius	(Fabricius, 1792)	8.50	1	h	h	c	o	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Sitona griseus	(Fabricius, 1775)	7.75	0.75	h	h	c	o	NA	l-ro	NA	s-h	u	*
Coleoptera	Polyphaga	Curculionidae	Sitona hispidulus	(Fabricius, 1777)	4.00	0.75	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona humeralis	Stephens, 1831	4.25	0.75	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona languidus	Gyllenhal, 1834	3.75	0.75	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona lepidus	Gyllenhal, 1834	5.25	0.75	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona lineatus	(Linneaus, 1758)	4.00	0.75	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona macularius	(Marshall, 1802)	3.75	0.75	h	h	c	o	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona puncticollis	Stephens, 1831	5.50	0.75	h	h	c	o	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Sitona striatellus	Gyllenhal, 1834	4.00	0.75	h	h	c	o	NA	l-ro	NA	t	t	*
Coleoptera	Polyphaga	Curculionidae	Sitona sulcifrons	(Thunberg, 1798)	3.50	0.75	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona suturalis	Stephens, 1831	4.25	0.75	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Sitona waterhousei	Walton, 1846	4.00	0.75	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Stenocarus ruficornis	(Stephens, 1831)	3.25	1	h	h	c	m	NA	l-s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Strophosoma sus	Stephens, 1831	3.95	1	h	h	c	m	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Tanymecus palliatus	(Fabricius, 1787)	10.00	1	h	h	c	p	NA	l-ro-s	(mro-ms)	h	h	
Coleoptera	Polyphaga	Curculionidae	Tanysphyrus lemnae	(Paykull, 1792)	1.60	1	h	h	c	o	NA	l	ml	w	w	
Coleoptera	Polyphaga	Curculionidae	Trachyphloeus alternans	Gyllenhal, 1834	2.50	0	h	h	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Trachyphloeus bifoveolatus	(Beck, 1817)	3.90	0	d-h	o	c	p	NA	l-ro	NA	s-h	u	
Coleoptera	Polyphaga	Curculionidae	Trichosirocalus horridus	(Panzer, 1801)	3.70	1	h	h	c	o	NA	l-ro-s	mro-ms	g-h	u	
Coleoptera	Polyphaga	Curculionidae	Trichosirocalus troglodytes	(Fabricius, 1787)	2.60	1	h	h	c	m	NA	l-s	ms	h	h	
Coleoptera	Polyphaga	Curculionidae	Tychius aureolus	Kiesenwetter, 1851	2.60	1	h	h	c	m	NA	r	gr	h	h	
Coleoptera	Polyphaga	Curculionidae	Tychius breviusculus	Desbrochers, 1873	2.35	1	h	h	c	m	NA	r	mr	h	h	
Coleoptera	Polyphaga	Curculionidae	Tychius meliloti	Stephens, 1831	2.25	1	h	h	c	m	NA	r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Tychius picirostris	(Fabricius, 1787)	2.15	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Tychius schneideri	(Herbst, 1795)	2.60	1	h	h	c	m	NA	r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Tychius stephensi	Schonherr, 1836	2.25	1	h	h	c	m	NA	r	NA	h	h	
Coleoptera	Polyphaga	Curculionidae	Zacladus geranii	(Paykull, 1800)	2.85	1	h	h	c	m	NA	r	mr	h	h	
Coleoptera	Polyphaga	Dascillidae	Dascillus cervinus	(Linneaus, 1758)	10.25	1	h	h	c	p	NA	r-ro	NA	h	h	
Coleoptera	Polyphaga	Dermestidae	Anthrenus fuscus	Olivier, 1789	2.70	1	c-d-h	o	c	p	NA	r	NA	i	u	*
Coleoptera	Polyphaga	Drilidae	Drilus concolor	Ahrens, 1812	4.50	0.5	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Adrastus pallens	(Fabricius, 1792)	4.70	1	h	h	c	p	NA	r-ro	NA	t	t	*
