"idsite","site","idplot","codeplot","num_horizon","code_anasol","valeur","unite"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",61,"VAL_2250",1,"Calcium (Ca)",16.2,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"Calcium (Ca)",6.71,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"Calcium (Ca)",7.12,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"Calcium (Ca)",6.21,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"Carbone (C) organique",98.6,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Carbone (C) organique",41.4,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Carbone (C) organique",34.7,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Carbone (C) organique",21.2,"g/kg"
11,"Valloire",61,"VAL_2250",1,"CEC cobaltihexamine",20.1,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"CEC cobaltihexamine",9.56,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"CEC cobaltihexamine",9.41,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"CEC cobaltihexamine",7.68,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"C/N",12.4,"ratio"
11,"Valloire",61,"VAL_2250",2,"C/N",10.1,"ratio"
11,"Valloire",61,"VAL_2250",3,"C/N",9.92,"ratio"
11,"Valloire",61,"VAL_2250",4,"C/N",9.32,"ratio"
11,"Valloire",61,"VAL_2250",1,"Fer (Fe)",0.0094,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"Fer (Fe)",0.0089,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"Fer (Fe)",0,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"Fer (Fe)",0,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"Limons fins (2/20 µm)",280,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Limons fins (2/20 µm)",262,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Limons fins (2/20 µm)",281,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Limons fins (2/20 µm)",247,"g/kg"
11,"Valloire",61,"VAL_2250",1,"Limons grossiers (20/50 µm)",134,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Limons grossiers (20/50 µm)",131,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Limons grossiers (20/50 µm)",141,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Limons grossiers (20/50 µm)",121,"g/kg"
11,"Valloire",61,"VAL_2250",1,"Magnésium (Mg)",3.14,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"Magnésium (Mg)",0.818,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"Magnésium (Mg)",0.633,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"Magnésium (Mg)",0.462,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"Manganèse (Mn)",0.112,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"Manganèse (Mn)",0.0862,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"Manganèse (Mn)",0.0515,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"Manganèse (Mn)",0.0255,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"Matiere organique",171,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Matiere organique",71.6,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Matiere organique",60.1,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Matiere organique",36.7,"g/kg"
11,"Valloire",61,"VAL_2250",1,"pH",5.82,"Pas d'unité"
11,"Valloire",61,"VAL_2250",1,"pH",4.9,"Pas d'unité"
11,"Valloire",61,"VAL_2250",2,"pH",5.37,"Pas d'unité"
11,"Valloire",61,"VAL_2250",2,"pH",4.09,"Pas d'unité"
11,"Valloire",61,"VAL_2250",3,"pH",5.51,"Pas d'unité"
11,"Valloire",61,"VAL_2250",3,"pH",4.15,"Pas d'unité"
11,"Valloire",61,"VAL_2250",4,"pH",5.7,"Pas d'unité"
11,"Valloire",61,"VAL_2250",4,"pH",4.26,"Pas d'unité"
11,"Valloire",61,"VAL_2250",1,"Phosphore (P2O5)",0.044,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Phosphore (P2O5)",0.017,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Phosphore (P2O5)",0.014,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Phosphore (P2O5)",0.009,"g/kg"
11,"Valloire",61,"VAL_2250",1,"Potassium (K)",1.33,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"Potassium (K)",0.277,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"Potassium (K)",0.247,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"Potassium (K)",0.137,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",2,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",3,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",4,"Préparation",1,"boolean"
11,"Valloire",61,"VAL_2250",1,"Sables fins (50/200 µm)",93,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Sables fins (50/200 µm)",110,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Sables fins (50/200 µm)",107,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Sables fins (50/200 µm)",91,"g/kg"
11,"Valloire",61,"VAL_2250",1,"Sables grossiers (200/2000 µm)",132,"g/kg"
11,"Valloire",61,"VAL_2250",2,"Sables grossiers (200/2000 µm)",213,"g/kg"
11,"Valloire",61,"VAL_2250",3,"Sables grossiers (200/2000 µm)",168,"g/kg"
11,"Valloire",61,"VAL_2250",4,"Sables grossiers (200/2000 µm)",327,"g/kg"
11,"Valloire",61,"VAL_2250",1,"Sodium (Na)",0.0443,"cmol+/kg"
11,"Valloire",61,"VAL_2250",2,"Sodium (Na)",0.063,"cmol+/kg"
11,"Valloire",61,"VAL_2250",3,"Sodium (Na)",0.0937,"cmol+/kg"
11,"Valloire",61,"VAL_2250",4,"Sodium (Na)",0.0402,"cmol+/kg"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",1,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",3,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",61,"VAL_2250",4,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",62,"VAL_2450",1,"Aluminium (Al)",0.215,"cmol+/kg"
11,"Valloire",62,"VAL_2450",2,"Aluminium (Al)",1.1,"cmol+/kg"
11,"Valloire",62,"VAL_2450",3,"Aluminium (Al)",1.69,"cmol+/kg"
11,"Valloire",62,"VAL_2450",1,"Argile (< 2 µm)",416,"g/kg"
11,"Valloire",62,"VAL_2450",2,"Argile (< 2 µm)",338,"g/kg"
11,"Valloire",62,"VAL_2450",3,"Argile (< 2 µm)",293,"g/kg"
11,"Valloire",62,"VAL_2450",1,"Azote (N) total",8.63,"g/kg"
11,"Valloire",62,"VAL_2450",2,"Azote (N) total",5.33,"g/kg"
11,"Valloire",62,"VAL_2450",3,"Azote (N) total",3.41,"g/kg"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",62,"VAL_2450",2,"Broyage (< 250 µm)",1,"boolean"
