"site","idsite","idplot","codeplot","idtiers","cd_nom","lb_nom","observateur_1","observateur_2","date"
"Mounier",20,122,"MOU_2470","a",95289,"Draba aizoides","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",96816,"Erigeron uniflorus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",97804,"Euphrasia salisburgensis","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",98319,"Festuca laevigata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",98404,"Festuca nigrescens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",98607,"Festuca violacea","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",99953,"Gentiana verna","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",135265,"Helictotrichon sedenense subsp. sedenense","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",106859,"Luzula spicata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",108987,"Myosotis alpestris","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",113224,"Phleum rhaeticum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",113806,"Plantago alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",114105,"Poa alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",115449,"Potentilla crantzii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",117081,"Ranunculus kuepferi","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",117222,"Ranunculus sartorianus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",119798,"Sagina glabra","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",122124,"Sedum atratum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",122419,"Sempervivum arachnoideum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",126563,"Thymus polytrichus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",141893,"Trifolium pratense subsp. pratense","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",127503,"Trifolium thalii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",141949,"Trisetum flavescens subsp. flavescens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",80564,"Agrostis alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",80729,"Agrostis rupestris","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",81091,"Alchemilla glaucescens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",81638,"Alopecurus gerardi","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",82999,"Anthyllis vulneraria","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",83653,"Arenaria serpyllifolia","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",86183,"Botrychium lunaria","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",132522,"Campanula scheuchzeri subsp. scheuchzeri","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",132592,"Carduus defloratus subsp. carlinifolius","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",132810,"Carex sempervirens subsp. sempervirens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",133087,"Cerastium arvense subsp. strictum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",95289,"Draba aizoides","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",96816,"Erigeron uniflorus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",97772,"Euphrasia minima","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",97804,"Euphrasia salisburgensis","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",98319,"Festuca laevigata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",98607,"Festuca violacea","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",99953,"Gentiana verna","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",100208,"Geum montanum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",135265,"Helictotrichon sedenense subsp. sedenense","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",102350,"Hieracium piliferum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",106859,"Luzula spicata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",108987,"Myosotis alpestris","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",113224,"Phleum rhaeticum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",113806,"Plantago alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",114105,"Poa alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",115449,"Potentilla crantzii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",117081,"Ranunculus kuepferi","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",117222,"Ranunculus sartorianus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",119798,"Sagina glabra","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",122419,"Sempervivum arachnoideum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",126563,"Thymus polytrichus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",127503,"Trifolium thalii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","b",128787,"Veronica allionii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",80564,"Agrostis alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",80729,"Agrostis rupestris","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",81091,"Alchemilla glaucescens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",81638,"Alopecurus gerardi","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",83653,"Arenaria serpyllifolia","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",86183,"Botrychium lunaria","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",132522,"Campanula scheuchzeri subsp. scheuchzeri","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",132592,"Carduus defloratus subsp. carlinifolius","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",132810,"Carex sempervirens subsp. sempervirens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",133087,"Cerastium arvense subsp. strictum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",96816,"Erigeron uniflorus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",97772,"Euphrasia minima","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",98319,"Festuca laevigata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",98607,"Festuca violacea","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",99953,"Gentiana verna","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",100208,"Geum montanum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",135265,"Helictotrichon sedenense subsp. sedenense","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",106859,"Luzula spicata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",108987,"Myosotis alpestris","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",113224,"Phleum rhaeticum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",113806,"Plantago alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",114105,"Poa alpina","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",115449,"Potentilla crantzii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",117081,"Ranunculus kuepferi","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",117222,"Ranunculus sartorianus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",119798,"Sagina glabra","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",121115,"Saxifraga moschata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",122419,"Sempervivum arachnoideum","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",126563,"Thymus polytrichus","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",141893,"Trifolium pratense subsp. pratense","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",127454,"Trifolium repens","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",127503,"Trifolium thalii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",128787,"Veronica allionii","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","c",129527,"Viola calcarata","Senn","","2019-08-03"
"Mounier",20,122,"MOU_2470","a",79908,"Achillea millefolium","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",613160,"Agrostis rupestris var. rupestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",81091,"Alchemilla glaucescens","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",81638,"Alopecurus gerardi","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",83620,"Arenaria multicaulis","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",86183,"Botrychium lunaria","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",132522,"Campanula scheuchzeri subsp. scheuchzeri","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",132592,"Carduus defloratus subsp. carlinifolius","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",132810,"Carex sempervirens subsp. sempervirens","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",133087,"Cerastium arvense subsp. strictum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",134221,"Erigeron uniflorus subsp. uniflorus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",97772,"Euphrasia minima","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",98319,"Festuca laevigata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",98527,"Festuca scabriculmis","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",98607,"Festuca violacea","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",99953,"Gentiana verna","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",137438,"Lotus corniculatus subsp. alpinus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",137520,"Luzula spicata subsp. spicata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",108987,"Myosotis alpestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",113224,"Phleum rhaeticum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",113806,"Plantago alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",114105,"Poa alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",115449,"Potentilla crantzii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",117081,"Ranunculus kuepferi","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",117222,"Ranunculus sartorianus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",122419,"Sempervivum arachnoideum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",126563,"Thymus polytrichus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",152216,"Trifolium pratense var. villosum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",127503,"Trifolium thalii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","a",142037,"Urtica dioica subsp. dioica","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",80564,"Agrostis alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",613160,"Agrostis rupestris var. rupestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",81091,"Alchemilla glaucescens","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",81638,"Alopecurus gerardi","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",83620,"Arenaria multicaulis","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",86183,"Botrychium lunaria","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",132522,"Campanula scheuchzeri subsp. scheuchzeri","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",132592,"Carduus defloratus subsp. carlinifolius","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",88359,"Carex atrata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",132810,"Carex sempervirens subsp. sempervirens","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",133087,"Cerastium arvense subsp. strictum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",97772,"Euphrasia minima","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",98319,"Festuca laevigata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",98527,"Festuca scabriculmis","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",98607,"Festuca violacea","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",99953,"Gentiana verna","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",99982,"Gentianella campestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",100208,"Geum montanum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",137438,"Lotus corniculatus subsp. alpinus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",137520,"Luzula spicata subsp. spicata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",108987,"Myosotis alpestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",113224,"Phleum rhaeticum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",113806,"Plantago alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",114105,"Poa alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",115449,"Potentilla crantzii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",117081,"Ranunculus kuepferi","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",117222,"Ranunculus sartorianus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",122124,"Sedum atratum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",122419,"Sempervivum arachnoideum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",126563,"Thymus polytrichus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",152216,"Trifolium pratense var. villosum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",127503,"Trifolium thalii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","b",128787,"Veronica allionii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",613160,"Agrostis rupestris var. rupestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",81091,"Alchemilla glaucescens","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",81638,"Alopecurus gerardi","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",83620,"Arenaria multicaulis","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",86183,"Botrychium lunaria","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",132522,"Campanula scheuchzeri subsp. scheuchzeri","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",132592,"Carduus defloratus subsp. carlinifolius","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",132810,"Carex sempervirens subsp. sempervirens","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",133087,"Cerastium arvense subsp. strictum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",95289,"Draba aizoides","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",134221,"Erigeron uniflorus subsp. uniflorus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",98319,"Festuca laevigata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",98527,"Festuca scabriculmis","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",98607,"Festuca violacea","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",99511,"Galium pumilum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",99953,"Gentiana verna","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",99982,"Gentianella campestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",100208,"Geum montanum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",137438,"Lotus corniculatus subsp. alpinus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",137520,"Luzula spicata subsp. spicata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",108987,"Myosotis alpestris","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",113806,"Plantago alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",114105,"Poa alpina","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",114289,"Poa molinerii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",115449,"Potentilla crantzii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",117081,"Ranunculus kuepferi","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",117222,"Ranunculus sartorianus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",121115,"Saxifraga moschata","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",122419,"Sempervivum arachnoideum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",126563,"Thymus polytrichus","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",152216,"Trifolium pratense var. villosum","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",127503,"Trifolium thalii","Pires","Girarduier","2021-07-21"
"Mounier",20,122,"MOU_2470","c",129527,"Viola calcarata","Pires","Girarduier","2021-07-21"
"Mounier",20,123,"MOU_2720","a",79913,"Achillea nana","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",83620,"Arenaria multicaulis","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",84622,"Aster alpinus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",86082,"Bistorta vivipara","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",86183,"Botrychium lunaria","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",132674,"Carex curvula subsp. rosae","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",88708,"Carex myosuroides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",95289,"Draba aizoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",96816,"Erigeron uniflorus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",97772,"Euphrasia minima","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",98477,"Festuca pumila","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",98607,"Festuca violacea","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",192750,"Gentiana","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",99953,"Gentiana verna","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",135265,"Helictotrichon sedenense subsp. sedenense","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",102350,"Hieracium piliferum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",106859,"Luzula spicata","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",108616,"Minuartia sedoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",108987,"Myosotis alpestris","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",111987,"Oxytropis lapponica","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",112011,"Pachypleurum mutellinoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",112579,"Pedicularis gyroflexa","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",138751,"Phyteuma globulariifolium subsp. pedemontanum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",114105,"Poa alpina","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",115449,"Potentilla crantzii","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",119798,"Sagina glabra","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",120195,"Salix retusa","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",122124,"Sedum atratum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",198226,"Taraxacum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","a",126563,"Thymus polytrichus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",83620,"Arenaria multicaulis","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",84622,"Aster alpinus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",86082,"Bistorta vivipara","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",86183,"Botrychium lunaria","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",132674,"Carex curvula subsp. rosae","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",88708,"Carex myosuroides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",95289,"Draba aizoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",96816,"Erigeron uniflorus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",97772,"Euphrasia minima","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",98477,"Festuca pumila","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",98607,"Festuca violacea","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",99953,"Gentiana verna","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",135265,"Helictotrichon sedenense subsp. sedenense","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",102350,"Hieracium piliferum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",106859,"Luzula spicata","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",108616,"Minuartia sedoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",108621,"Minuartia verna","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",108987,"Myosotis alpestris","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",111987,"Oxytropis lapponica","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",112011,"Pachypleurum mutellinoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",112579,"Pedicularis gyroflexa","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",138751,"Phyteuma globulariifolium subsp. pedemontanum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",114105,"Poa alpina","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",115449,"Potentilla crantzii","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",119798,"Sagina glabra","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",120195,"Salix retusa","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",122124,"Sedum atratum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",122593,"Senecio doronicum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",198226,"Taraxacum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","b",127503,"Trifolium thalii","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",79913,"Achillea nana","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",83620,"Arenaria multicaulis","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",86082,"Bistorta vivipara","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",132674,"Carex curvula subsp. rosae","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",88708,"Carex myosuroides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",95289,"Draba aizoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",96816,"Erigeron uniflorus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",97772,"Euphrasia minima","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",98477,"Festuca pumila","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",98607,"Festuca violacea","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",99953,"Gentiana verna","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",100956,"Helianthemum nummularium","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",135265,"Helictotrichon sedenense subsp. sedenense","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",108616,"Minuartia sedoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",111987,"Oxytropis lapponica","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",112011,"Pachypleurum mutellinoides","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",112579,"Pedicularis gyroflexa","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",138751,"Phyteuma globulariifolium subsp. pedemontanum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",114105,"Poa alpina","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",115449,"Potentilla crantzii","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",119798,"Sagina glabra","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",120195,"Salix retusa","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",121115,"Saxifraga moschata","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",122124,"Sedum atratum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",122593,"Senecio doronicum","Senn","","2019-08-09"
"Mounier",20,123,"MOU_2720","c",123071,"Sesleria caerulea","Senn","","2019-08-09"
