"nom","idsite","codeplot","idarbre","segment","lb_nom","diam","distance","comment","date"
"Tania",31,"TAN_1420",20,"BB","Picea abies",8.2,5,"","2021-10-15"
"Tania",31,"TAN_1420",11,"BH","Picea abies",46,15,"","2021-10-15"
"Tania",31,"TAN_1420",10,"BH","Picea abies",39.2,15,"","2021-10-15"
"Tania",31,"TAN_1420",24,"CB","Picea abies",47,15,"","2021-10-15"
"Tania",31,"TAN_1420",26,"CB","Picea abies",33.5,15,"","2021-10-15"
"Tania",31,"TAN_1420",26,"CB","Picea abies",33.5,15,"","2021-10-15"
"Tania",31,"TAN_1420",25,"CB","Picea abies",49.3,15,"","2021-10-15"
"Tania",31,"TAN_1420",23,"CB","Picea abies",48.5,15,"","2021-10-15"
"Tania",31,"TAN_1420",22,"CB","Picea abies",38.4,5,"","2021-10-15"
"Tania",31,"TAN_1420",2,"CB","Picea abies",57.7,1.5,"","2021-10-15"
"Tania",31,"TAN_1420",3,"CH","Picea abies",26,5,"","2021-10-15"
"Tania",31,"TAN_1420",4,"CH","Picea abies",23.5,5,"","2021-10-15"
"Tania",31,"TAN_1420",12,"CH","Picea abies",44.7,15,"","2021-10-15"
"Tania",31,"TAN_1700",14,"AB","Picea abies",41,15,"","2021-10-15"
"Tania",31,"TAN_1700",15,"AB","Picea abies",41.1,15,"","2021-10-15"
"Tania",31,"TAN_1700",4,"AB","Picea abies",56.4,1.5,"","2021-10-15"
"Tania",31,"TAN_1700",17,"AB","Picea abies",47.2,15,"","2021-10-15"
"Tania",31,"TAN_1700",2,"AB","Sorbus aucuparia",2.6,1.5,"","2021-10-15"
"Tania",31,"TAN_1700",16,"AB","Picea abies",55.7,15,"","2021-10-15"
"Tania",31,"TAN_1700",13,"AB","Picea abies",46.8,15,"","2021-10-15"
"Tania",31,"TAN_1700",3,"AB","Sorbus aucuparia",2.1,1.5,"","2021-10-15"
"Tania",31,"TAN_1700",5,"AH","Pinus cembra",17.7,1.5,"","2021-10-15"
"Tania",31,"TAN_1700",6,"AH","Picea abies",59.6,5,"","2021-10-15"
"Tania",31,"TAN_1700",19,"BB","Picea abies",35.8,15,"","2021-10-15"
"Tania",31,"TAN_1700",20,"BB","Picea abies",48.1,15,"","2021-10-15"
"Tania",31,"TAN_1700",18,"BB","Picea abies",39.8,15,"","2021-10-15"
"Tania",31,"TAN_1700",8,"BH","Picea abies",16.3,5,"","2021-10-15"
"Tania",31,"TAN_1700",7,"BH","Picea abies",55.7,5,"","2021-10-15"
"Tania",31,"TAN_1700",21,"CB","Picea abies",42.6,15,"","2021-10-15"
"Tania",31,"TAN_1700",22,"CB","Picea abies",56.6,15,"","2021-10-15"
"Tania",31,"TAN_1700",11,"CB","Picea abies",48.2,5,"","2021-10-15"
"Tania",31,"TAN_1700",12,"CB","Picea abies",10.2,5,"chétif","2021-10-15"
"Tania",31,"TAN_1700",10,"CB","Picea abies",15,1.5,"","2021-10-15"
"Tania",31,"TAN_1700",9,"CH","Picea abies",40,15,"","2021-10-15"
"Tania",31,"TAN_1700",1,"CH","Picea abies",22,1.5,"","2021-10-15"
"Tania",31,"TAN_1890",3,"CH","Sorbus aucuparia",9.7,5,"","2021-10-15"
"Tania",31,"TAN_1890",2,"CH","Sorbus aucuparia",11.2,5,"","2021-10-15"
"Tania",31,"TAN_1890",1,"CH","Sorbus aucuparia",7.6,5,"","2021-10-15"
"Tania",31,"TAN_1890",4,"CH","Sorbus aucuparia",8,5,"","2021-10-15"
"Tania",31,"TAN_2100",7,"CB","Salix caprea",1.5,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",10,"CB","Salix caprea",1.04,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",11,"CB","Salix caprea",0.6,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",12,"CB","Salix caprea",1.6,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",5,"CB","Salix caprea",2.7,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",6,"CB","Salix caprea",3.8,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",8,"CB","Salix caprea",1.2,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",9,"CB","Salix caprea",1.3,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",13,"CB","Salix caprea",1.7,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",14,"CB","Salix caprea",1.1,1.5,"cépée 3 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",4,"CH","Salix caprea",1.6,1.5,"cépée 2 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",3,"CH","Salix caprea",1.08,1.5,"cépée 2 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",2,"CH","Salix caprea",0.84,1.5,"cépée 1 - verif caprea","2021-10-15"
"Tania",31,"TAN_2100",1,"CH","Salix caprea",0.39,1.5,"cépée 1 - verif caprea","2021-10-15"
"Chaillol",13,"VCHA_1910",35,"AB","Larix decidua",42,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",27,"AB","Larix decidua",40.3,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",33,"AB","Larix decidua",48.2,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",36,"AB","Larix decidua",53.7,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",34,"AB","Larix decidua",45.3,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",15,"AH","Larix decidua",30.4,15,"cîme abimée","2021-10-25"
"Chaillol",13,"VCHA_1910",1,"AH","Larix decidua",29,1.5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",12,"AH","Larix decidua",48.6,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",13,"AH","Larix decidua",43,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",2,"BB","Abies alba",12.1,1.5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",32,"BB","Larix decidua",51,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",3,"BB","Larix decidua",31.8,1.5,"cîme cassée & moribond","2021-10-25"
"Chaillol",13,"VCHA_1910",28,"BB","Larix decidua",36.9,5,"cîme cassée","2021-10-25"
"Chaillol",13,"VCHA_1910",16,"BH","Larix decidua",49.2,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",18,"BH","Larix decidua",34.9,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",17,"BH","Larix decidua",56.7,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",14,"BH","Larix decidua",67.2,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",11,"BH","Larix decidua",33.2,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",10,"BH","Larix decidua",58.6,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",9,"BH","Larix decidua",54.2,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",8,"BH","Larix decidua",45.3,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",7,"BH","Larix decidua",18.6,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",4,"BH","Larix decidua",37.8,1.5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",29,"CB","Larix decidua",46,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",30,"CB","Larix decidua",49.1,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",31,"CB","Larix decidua",37.9,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",20,"CH","Larix decidua",34.4,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",21,"CH","Larix decidua",57.7,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",22,"CH","Larix decidua",30.4,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",5,"CH","Larix decidua",33.1,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",24,"CH","Larix decidua",33.7,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",25,"CH","Larix decidua",50.3,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",26,"CH","Larix decidua",38,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",23,"CH","Larix decidua",44.5,15,"","2021-10-25"
"Chaillol",13,"VCHA_1910",6,"CH","Larix decidua",50.9,5,"","2021-10-25"
"Chaillol",13,"VCHA_1910",19,"CH","Larix decidua",34.1,15,"","2021-10-25"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Viburnum lantana",0.51,1.5,"cépée p","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Abies alba",19.3,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Buxus sempervirens",1.23,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Abies alba",9.1,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",12,"AB","Pinus sylvestris",33.3,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Viburnum lantana",1.09,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Lonicera xylosteum",0.54,1.5,"cépée n","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Lonicera xylosteum",0.44,1.5,"cépée n","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Lonicera xylosteum",0.39,1.5,"cépée n","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Lonicera xylosteum",0.57,1.5,"cépée o","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Lonicera xylosteum",0.71,1.5,"cépée o","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Juniperus communis",1.24,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Buxus sempervirens",0.71,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Sorbus aria",0.91,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AB","Viburnum lantana",0.85,1.5,"cépée p","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.14,1.5,"cépée zh","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.64,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Rhamnus alpina",1.8,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Quercus pubescens",5.1,1.5,"cépée zg","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Quercus pubescens",6.8,1.5,"cépée zg","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.14,1.5,"cépée zf","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.75,1.5,"cépée zf","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",2.22,1.5,"cépée zf","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Sorbus aria",6.1,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.53,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.49,1.5,"cépée ze","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.51,1.5,"cépée ze","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.62,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.52,1.5,"cépée zd","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",2.12,1.5,"cépée zd","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",3.22,1.5,"cépée zd","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Abies alba",22.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Abies alba",13.2,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Juniperus communis subsp. communis",1.42,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Sorbus aria",0.24,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.36,1.5,"cépée zh","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.62,1.5,"cépée zh","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",1.25,1.5,"cépée zh","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.48,1.5,"cépée zh","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"AH","Buxus sempervirens",0.61,1.5,"cépée zh","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.15,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.06,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.08,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Juniperus communis subsp. communis",7.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.88,1.5,"cépée m","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.89,1.5,"cépée m","2019-06-19"
"Ventoux Nord",24,"VTN_0925",8,"BB","Pinus sylvestris",42,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",5.91,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",5.78,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",5.02,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",7.58,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",1.81,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",4.35,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",12.2,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",10.3,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Abies alba",13.3,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Daphne laureola",1.02,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.92,1.5,"cépée m","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.87,1.5,"cépée m","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.59,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.04,1.5,"cépée m","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.51,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.86,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",6.23,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.39,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.97,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",2.01,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",3.69,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.64,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",2.4,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Lonicera xylosteum",0.88,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.94,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.05,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Quercus ilex",0.4,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Quercus ilex",0.96,1.5,"cépée k","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Quercus ilex",0.51,1.5,"cépée k","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Quercus ilex",0.27,1.5,"cépée k","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Rhamnus alaternus",4.41,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",1.31,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Pinus sylvestris",11.8,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",1.01,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",0.88,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Buxus sempervirens",3.55,1.5,"cépée l","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Acer opalus subsp. opalus",2.54,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Acer opalus subsp. opalus",0.54,1.5,"cépée i","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Acer opalus subsp. opalus",0.63,1.5,"cépée i","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",3.39,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",4.55,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",2.34,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",7.38,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",1.06,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",1.09,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BB","Sorbus aria",0.58,1.5,"cépée j","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Cytisophyllum sessilifolium",0.57,1.5,"cépée za","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Cytisophyllum sessilifolium",1.2,1.5,"cépée za","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Rhamnus alpina",1.15,1.5,"cépée z","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Rhamnus alpina",0.83,1.5,"cépée z","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",0.64,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",6.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Cytisophyllum sessilifolium",0.32,1.5,"cépée y","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Cytisophyllum sessilifolium",0.32,1.5,"cépée y","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",4,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Juniperus communis subsp. communis",4.4,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",0.76,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.86,1.5,"cépée x","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",1.09,1.5,"cépée x","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.84,1.5,"cépée x","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Acer opalus subsp. opalus",4.6,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",0.25,1.5,"cépée w","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",0.46,1.5,"cépée w","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",1.05,1.5,"cépée w","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Abies alba",16.7,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.4,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.35,1.5,"cépée v","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.45,1.5,"cépée v","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.43,1.5,"cépée v","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",14.5,1.5,"cépée u","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",4.1,1.5,"cépée u","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Sorbus aria",8.9,1.5,"cépée u","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Abies alba",14.5,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.43,1.5,"cépée zc","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.49,1.5,"cépée zc","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Abies alba",18.9,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",1,"BH","Pinus sylvestris",32.9,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Cytisophyllum sessilifolium",0.56,1.5,"cépée za","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",3,1.5,"cépée zb","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",0.68,1.5,"cépée zb","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Buxus sempervirens",1.16,1.5,"cépée zc","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"BH","Abies alba",15,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Sorbus aria",9.8,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Sorbus aria",9.5,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Abies alba",13.25,5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",6,"CB","Pinus sylvestris",33.7,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",7,"CB","Pinus sylvestris",34.3,15,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Acer opalus subsp. opalus",1.51,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Lonicera xylosteum",0.7,1.5,"cépée h","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Lonicera xylosteum",0.88,1.5,"cépée h","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",3.29,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",4.22,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",0.46,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",0.52,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",0.71,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",0.59,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Rhamnus alpina",2.6,1.5,"cépée g","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Sorbus aria",0.25,1.5,"cépée f","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Sorbus aria",0.74,1.5,"cépée f","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Sorbus aria",1.09,1.5,"cépée f","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.34,1.5,"cépée e","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.26,1.5,"cépée e","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Cytisophyllum sessilifolium",0.17,1.5,"cépée d","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Cytisophyllum sessilifolium",0.16,1.5,"cépée d","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Cytisophyllum sessilifolium",0.16,1.5,"cépée d","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Cytisophyllum sessilifolium",0.2,1.5,"cépée d","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Cytisophyllum sessilifolium",0.2,1.5,"cépée d","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Cytisophyllum sessilifolium",0.21,1.5,"cépée d","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.33,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Quercus ilex",0.29,1.5,"cépée c","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Quercus ilex",0.29,1.5,"cépée c","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Quercus ilex",0.54,1.5,"cépée c","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",1.23,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Acer opalus subsp. opalus",1.62,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.8,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",4.87,1.5,"","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.72,1.5,"cépée b","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.81,1.5,"cépée b","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.94,1.5,"cépée b","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",0.74,1.5,"cépée a","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",1.65,1.5,"cépée a","2019-06-19"
"Ventoux Nord",24,"VTN_0925",NA,"CB","Buxus sempervirens",1.63,1.5,"cépée a","2019-06-19"
