"","codeplot","ndvi.mean","GDD_1cm.sum.mean","GDD_10cm.sum.mean","CWD.sum.mean","FDD_1cm.sum.mean","FDD_10cm.sum.mean","solar.radiation.sum.mean","DSN_T_ISBA.mean","TG1.degres.mean","TG4.degres.mean","DRT.air.mean","TMeanY.mean","TMeanRngD.mean","TSeason.mean","TRngY.mean","PTotY.mean","PSeason.mean","Tmean","Pmean","Rveg","Diam_mean","NDVImin","NDVImax","PRCTMOmean","pHmean","Cmean","Nmean","Almean","Argilemean","Calcmean","Camean","Fermean","Limfinmean","Limgrosmean","mgmean","Mnmean","Phosmean","Kmean","Sablefinmean","Sablegrosmean","Namean","PHOSmean","NAGmean","LAPmean","AGmean","CBmean","BGmean","XYLmean","Milieu","Alt","X_L93","Y_L93"
"95","MON_2670",9.81131496368676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.796933318629,17.8284325042328,554.932442732116,35.2644181685014,445.832540540758,134.981070595894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","NEV_2010",118.979486336634,2445.54301823618,2836.82027931845,-22.1428816120144,-55.6348229363358,-18.0353676701244,754389.179525958,0.339101313146628,3.39125259910969,3.99982379103865,7.81447617458977,277.196811461345,20.9283732624797,667.969123612669,41.3852441961115,438.395141602589,104.308494737628,NA,NA,NA,NA,0,0.784777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","NEV_2200",96.1312416605823,2469.0884169265,2766.7527443203,-31.1414187479183,-68.4474284939613,-29.7659740616671,1015917.46246205,0.331233414129243,3.40648231072729,3.88375315697174,6.94795293187947,275.887049769942,20.3427129638143,643.395027315634,40.0761691006747,391.105109323437,112.740804924783,NA,NA,NA,NA,0,0.755222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","NEV_2350",57.7675929750773,1781.65584085373,2050.51715891359,-22.5913491393347,-37.0497120938451,-6.9710784059897,815756.891436802,0.548961055355664,2.47557629209994,2.89976869009076,6.58771186175115,274.523149110538,20.4247495147573,629.587881878379,39.9659104780717,342.113567723116,125.317319081974,NA,NA,NA,NA,0,0.492777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","NEV_2500",34.9438855508179,1759.05693865985,1855.03947686545,-24.4656960911777,-45.578005320276,-9.57260876595822,914013.747900417,0.59938590591067,2.43140715515161,2.61869653626089,6.14004752805728,273.284043629964,20.2042496255982,620.668716324184,39.5240173339844,302.148308010679,135.013263217467,NA,NA,NA,NA,0,0.3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","NEV_2700",12.870874099173,1147.5206748261,1367.43085285294,-19.2085373650238,-68.5030251124789,-28.7151979439987,790608.10734643,0.803605935590898,1.53111379603327,1.89962231733725,5.67660931487817,272.172584731858,19.9486230627283,610.478760116642,39.1005595814098,269.085753546722,143.659009165749,NA,NA,NA,NA,0,0.221777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","PAI_1700",221.054324189944,2629.38017732093,2938.66664155392,-15.0149929147999,-43.7869402035393,-19.561538871397,690551.480974754,0.473614515443871,3.66892745204996,4.14217700329047,6.58353409506342,278.397652415486,20.553397735992,650.659479160277,40.9036587801847,867.379823158078,85.6381484055628,NA,NA,NA,NA,0.0273333333333333,0.850666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","PAI_1900",213.935378970477,2451.00565863764,2779.16031602473,-20.0890652559861,-28.4424268326829,-7.64560715098348,845573.966623122,0.524037475952961,3.43758972521343,3.93274790990857,5.9041464719979,277.197088274605,19.9815747644994,634.861888910553,39.781645341353,838.623892155606,92.4610552119346,NA,NA,NA,NA,0.003875,0.81875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","PAI_2040",111.257755656016,2143.79369112452,2429.45571440975,-16.5261574317925,-39.3255101283376,-15.8059547022593,758975.258908799,0.690616506063331,2.98621645910191,3.42494160949206,5.34387895172718,276.314637972679,19.2559067532098,629.035888002774,38.6922718394886,824.918908113269,97.3026651527295,NA,NA,NA,NA,0,0.753833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","PAI_2250",68.3342311337078,1868.79073660417,2157.85375027869,-17.7450563360842,-35.2813055518985,-11.407614887368,819282.087190453,0.8285049157515,2.60172906883062,3.04578269985868,4.94739649391765,275.184768610702,18.9113187583494,614.580300553299,37.8004927201705,762.501314137899,105.048127073546,NA,NA,NA,NA,4e-04,0.5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","PAI_2450",37.7763882246051,1455.40784888508,1715.82489379086,-16.6288050702507,-35.6820076615517,-11.6688388976775,818435.097029101,1.05446073387452,2.01457485209737,2.41817809646865,4.66445959069534,273.721895738082,18.7911204878902,599.395200028273,37.3129536021839,667.487940516997,120.371202324737,NA,NA,NA,NA,0,0.307142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","VTS_1040",263.299023105902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653111111111111,0.771666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","VTS_1260",224.529635057142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507333333333333,0.738444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","VTS_1455",189.396956637095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323555555555556,0.719555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","VTS_1645",73.147478485271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128666666666667,0.326888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","VTS_0660",252.669318796859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620333333333333,0.732888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","VTS_0840",255.154797662535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657111111111111,0.755777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","CER_1860",98.5626097696956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.428000545089,21.8438698904855,683.93010454076,42.5011041814631,430.920440831654,99.4156335749581,NA,NA,NA,NA,0,0.645875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","CER_1980",104.055074623459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.664468988196,20.7468921281559,654.937618704888,40.7298029119318,413.835771977396,103.53324078004,NA,NA,NA,NA,0.000428571428571429,0.614285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","CER_2050",99.3481377221782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.16578651197,20.2462929729775,638.935105329606,39.7146245783026,402.822513535387,107.163079066517,NA,NA,NA,NA,0.000142857142857143,0.547142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","CER_2200",72.7353735794625,1181.55907712521,1436.46339443505,-17.2511851184443,-41.3268927227669,-13.117870494074,557348.11524852,0.248553109323126,3.23595305170971,4.03942228156624,6.87444804991731,275.994455766884,19.8132698917802,621.708727524496,38.9402410333807,371.87455888034,113.736604448042,NA,NA,NA,NA,0,0.465142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","CER_2280",76.470806941515,1088.51343785525,1271.08448101422,-15.3359682437758,-29.3634448674002,-10.2366867287034,518085.838326561,0.33306874330297,3.00584363335045,3.57825741412298,6.62886196565579,275.308158593776,19.8059956934545,617.161744532217,38.9459436590021,353.018802110343,118.599449415182,NA,NA,NA,NA,0,0.46275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","CER_2300",69.4009115800719,1037.70310711654,1245.77136085037,-15.3540093962175,-27.9761448158098,-8.993227655968,520040.688084779,0.339962196436431,2.86558219435192,3.50994826241961,6.57965885079682,275.143330289172,19.8171217121603,616.2565232436,38.9619168368253,348.483872486496,120.013313501961,NA,NA,NA,NA,0,0.428333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","MOU_1810",146.167407485421,1915.59991206278,2174.16332330564,-19.1410163372912,-86.9352795606686,-30.3705053572887,579848.766618618,0.102992118764261,5.18970870937133,6.08403534505466,7.22140455688854,280.916326266863,19.3290436649735,623.898227152321,38.5843977494673,740.58978781015,98.0360923929503,280.42787268468,NA,78,NA,0.0216666666666667,0.761777777777778,18.2899419006667,6.31833333333333,8.43257180783333,0.771935016166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2342.60138416667,481.038153883333,362.09076425,33.0200409216667,220.058532516667,969.271009033333,192.95966655,0,1810,1019961.06599,6345679.71941
"119","MOU_1940",119.954074751538,1768.50238192302,1968.93346301368,-18.8810482528636,-92.2954684223937,-38.7757211931594,589856.962851883,0.145235413902248,4.75703716421745,5.47774384933584,6.58210189866577,279.682451173857,18.7595181485791,613.330619277777,37.6614241166548,700.400482786675,99.7595943447419,279.386322620524,NA,84,NA,0.0101111111111111,0.648777777777778,24.3676379208333,6.19166666666667,10.9780766966667,0.942609061833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2752.59221416667,490.6051907,329.6985477,54.5100661283333,261.62105515,1029.3845695,223.091700733333,0,1940,1019109.80168,6345751.75076
"120","MOU_2160",71.9025987610447,1410.18817409213,1650.00188194652,-19.092231535855,-86.8912105522127,-40.7649969448302,625897.771830905,0.235197328259872,3.75548673863239,4.56697774381283,5.82288127147253,277.496911375038,18.3232515838755,601.806796500955,37.0910159024325,622.249748290377,106.741005447967,277.578284291904,NA,78,NA,0.00611111111111111,0.487333333333333,19.3943308283333,7.10666666666667,8.400581519,0.742437313166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2956.35141866667,398.374990083333,194.42856705,26.0670325041667,202.819320083333,1007.65420945,170.14473025,0,2160,1018150.2277,6346240.60737
"121","MOU_2355",66.0287567777464,1214.93943621195,1363.13583034477,-17.9114525299175,-59.9061123812097,-25.5044103494741,632934.074790654,0.384207928515055,3.27795834936486,3.79616760060583,5.4746598990709,275.767520483438,18.2471506523364,598.143989234087,36.9574432373047,534.926361005866,115.748012544402,276.116578774031,NA,73,NA,0.00333333333333333,0.513666666666667,21.3231561775,5.845,9.40411377083333,0.9055502515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2764.1577355,721.111861216667,328.1540664,34.50510723,229.424074983333,1050.21796833333,238.663809983333,0,2355,1017625.18889,6346462.22857
"122","MOU_2470",35.284093655567,986.508992834,1152.86644401143,-16.4058500254394,-34.7107420454136,-16.3878831486567,608248.569762855,0.535330886476177,2.7011818262834,3.22530035332573,5.24686517705612,274.816231162001,18.1322766093465,594.385062831165,36.8356642289595,483.585055678302,122.574403180114,275.279344798227,NA,55,NA,0.00075,0.32025,21.8521482933333,5.86333333333333,9.49989779883333,0.9292875725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3487.4606855,571.567271516667,399.251594183333,39.9723365766667,304.157654116667,1396.50015798333,373.17001145,0,2470,1017369.22041,6346829.24475
"123","MOU_2720",20.2639447235701,782.086177476967,846.771938114616,-14.073360957525,-47.5120636419587,-27.1350387806517,581329.371675525,0.811502987407103,2.08470465742649,2.3261109114225,4.60358307703607,273.044081650771,17.4889542881028,578.195683749425,35.8262148770419,383.826807180414,140.714891704201,273.685827944964,NA,56,NA,0.000166666666666667,0.243,16.264088018,7.265,8.00919254583333,0.601728697666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.89557921667,505.32839425,298.414759766667,263.808283643333,242.36788395,1284.43345533333,347.6189994,0,2720,1016873.32628,6346902.76811
"124","RAC_0330",122.757656210177,3292.95622544272,3683.7792005633,-18.333963320465,-26.1853956545639,-2.59017857159866,488242.761461796,0.00204491771747254,9.2710214467672,10.4471308673655,9.75068344887811,286.432104267599,22.5940788236015,719.856132400043,42.8167946555398,1179.8504902992,50.9361038567436,NA,NA,NA,NA,0.451142857142857,0.771428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","RAC_0525",208.326150012683,2925.51145965152,3439.58222871364,-20.1669777796856,-29.916720206333,-3.1964718910632,535538.463951808,0.00521428280919169,8.21763212948841,9.75238475878439,9.28873231807114,285.205704660127,22.2397567286636,706.107478258589,42.703310879794,1233.07274879662,52.5301704992065,NA,NA,NA,NA,0.478428571428571,0.800714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","RAC_0730",251.33830268804,2517.87347841061,2950.09916767884,-18.7192667862626,-42.1366779748309,-5.68664175960023,518441.959168316,0.0205937663537637,7.02608483095808,8.35617589915162,8.73267680621861,283.793230436581,21.8536885414289,687.443698925141,42.3747267289595,1250.67291619349,55.5069554417366,NA,NA,NA,NA,0.479333333333333,0.863111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","RAC_0950",235.925397517245,2361.78454417509,2654.67841578459,-18.8356670406665,-46.4594662146933,-8.27468171902016,534848.737496862,0.0356262038985599,6.57084000453157,7.51043371380837,8.15761211855862,282.399167486083,21.6931160105255,668.909825767485,42.1455508145419,1239.86703833859,60.4399569375515,NA,NA,NA,NA,0.430555555555556,0.841555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","SAP_1250",272.886230968185,1880.5542303899,2184.48033218286,-17.8923222625821,-33.9541523307693,-10.6338757418451,523839.974900113,0.170336198371697,5.24060909665905,6.16932688876448,6.86782049173172,280.758867503245,20.7913266136533,653.625798697214,40.7361838600852,1178.00977620847,69.8358233790718,NA,NA,NA,NA,0.557555555555556,0.857777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","SAP_1500",257.896731133753,1622.3211625622,1857.55138756796,-13.442858805486,-27.5389893496308,-11.0874866454938,442472.991407747,0.317441487373294,4.52595559993247,5.24022262903692,6.15763142824911,279.767718352281,20.8975281983743,631.91410769213,40.8840567848899,1145.23791345858,78.631150541091,NA,NA,NA,NA,0.511428571428571,0.869571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","SAP_1690",155.218286963347,1413.47498836391,1585.99737904388,-9.88555894475248,-35.8568534225833,-22.20929609202,377406.200030354,0.477988601007321,3.90964898977157,4.43799507545677,5.63333956203717,278.947618509268,20.8343072205911,600.806773836905,40.2891457297585,1106.88466724206,84.5695930273883,NA,NA,NA,NA,0.226428571428571,0.806428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","SAP_1870",131.825510587985,1349.64131804789,1550.70101466692,-15.5339982963109,-21.8251036149544,-8.10195971636221,530040.375643998,0.528282388064201,3.7683122700625,4.37786109506092,5.37461028674808,278.024988455174,20.8478680069828,581.495315347617,39.7061406915838,1060.10028020135,90.6178589283081,NA,NA,NA,NA,0.0923333333333333,0.737777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","SAP_2060",97.1512852921967,1244.72028287947,1463.76710659703,-18.4675564954103,-19.0016093542426,-5.80665971213261,629888.77579639,0.589115046382146,3.47856176697045,4.13765864699016,5.16284667842774,276.86694514287,20.4566609436299,577.275203616559,39.1346185857599,1002.70557012992,96.7387336717115,NA,NA,NA,NA,0.0318888888888889,0.603777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","VTN_0925",246.104045832463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,33.3142857142857,0.578666666666667,0.753166666666667,32.4250586435,7.06666666666667,20.4881166666667,1.11371666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2961.09920266667,788.623554783333,228.680637545,8.173539203,116.839682036667,857.580144416667,62.8300068546667,1,925,878227.428988,6345232.4743
"134","VTN_1130",243.393418626686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,39.2545454545455,0.579555555555556,0.782666666666667,39.2984456783333,6.79666666666667,20.5716333333333,1.01591666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2532.140227,570.709841016667,103.000615286667,12.6531977188333,82.492233896,700.374211533333,60.5724025941667,1,1130,878881.523797,6345329.22818
"135","VTN_1340",266.793193037326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,42.575,0.51625,0.83825,31.6949853725,6.75333333333333,15.3875833333333,0.783416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3537.3942745,802.973812333333,107.078733843333,0.961231439166667,42.5965633283333,669.0464636,12.6254013533333,1,1340,879377.664369,6344782.3028
"136","VTN_1510",266.191184910369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,29.9375,0.441,0.7778,46.1010818425,6.89,23.8999,1.0423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033.50032233333,754.204832766667,88.09539555,21.9854152683333,53.5272587385,632.5995775,24.611922459,1,1510,879435.076366,6344470.72008
"137","VTN_1675",208.875632555986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,20.7555555555556,0.406777777777778,0.767444444444444,45.9704502342857,6.27666666666667,26.44615,0.949816666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3262.5061151,760.5303264,227.2960175,30.8520844756667,108.277027837,822.854917361667,71.179850314,1,1675,879997.346613,6344384.53249
"138","VTN_1860",92.7515335864758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.103,0.435444444444444,6.34328855826667,7.91833333333333,11.2733166666667,0.4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3615064033333,34.2935786351667,646.6203944,19.432628715,32.0099263893333,166.720462571667,47.6575777666667,0,1860,882183.823406,6344491.45316
"139","UBA_1150",276.112340500827,1793.64491244394,2046.59671416442,-6.78658424718202,-176.673415891857,-121.332924284681,281207.804375717,0.0794519183518576,4.58892839578763,5.46385492483929,13.0495866238148,282.385153452555,25.0526492626636,691.8282476561,45.4020857377486,557.595865756231,74.1590392243927,NA,NA,NA,NA,0.412777777777778,0.781444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","UBA_1425",234.21640109284,1958.04111688416,2143.25183419486,-12.1545588583025,-127.903688914036,-72.9352611826884,392846.839004652,0.0786027519957168,5.19388846947145,5.87551143011711,11.8694024258231,281.614782275576,23.6801924602294,675.929702429837,44.0247525301847,553.378190036499,79.1202289020165,NA,NA,NA,NA,0.442,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","UBA_1630",226.553555770874,1866.68590558863,2187.04697578957,-18.1035582113827,-111.947446433309,-52.2372612132369,512607.6859006,0.0744095357771071,4.97990790781953,6.05854150163563,10.3853664575346,280.794347903429,22.2687895473464,664.575136280449,42.4297207919034,544.842956982112,86.2026723472869,NA,NA,NA,NA,0.377777777777778,0.794444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","UBA_1850",173.081150379101,1677.86560459194,1883.1981115221,-14.9019908011393,-77.8087845152696,-38.9174861748661,460684.313985696,0.151848838597117,4.54092492797817,5.23402654252311,8.89490198424726,279.753415813694,21.0773384292404,660.194145673377,41.0511294278232,528.469600750686,93.4516955326317,NA,NA,NA,NA,0.231,0.747444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","UBA_2020",120.501007858044,1511.54666053458,1719.98195668906,-17.0400496574397,-67.2593909198919,-27.09306572355,527074.910453488,0.172984656204052,4.09885448033064,4.80438023751822,7.76261075534565,278.264783900538,20.1319126608052,636.983365168681,39.6185358220881,498.092823380524,99.0881559714536,NA,NA,NA,NA,0.0194444444444444,0.716111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","UBA_2170",107.47891937011,1340.58139978658,1534.46503695316,-17.4432927339755,-60.5492055695097,-21.3045983016326,556989.630252113,0.212434996242225,3.6327023055696,4.29431497037328,6.98253169812654,276.816581800387,19.6136125671915,623.523352752607,38.8350094881925,459.22614903819,105.313053190306,NA,NA,NA,NA,0.0196666666666667,0.599666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","VAUL_0710",247.196349714428,2325.47966968146,2658.17421703382,-13.0590215307867,-59.196483745207,-17.9764868574257,409544.50718037,0.043046405677988,6.43166022840527,7.49282121567088,8.91368025867317,283.721141072063,21.729611087155,702.546552180221,42.4173167835582,1112.83356014076,56.8624064658773,NA,NA,NA,NA,0.518222222222222,0.839222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","VAUL_0830",278.519130115965,2214.5286222621,2532.29179246454,-13.994652877543,-55.0993992414518,-17.8670548883674,429009.971106569,0.0555304632395731,6.12841110764374,7.13588031819863,8.53920357687431,282.840878110943,21.4601347952178,698.236434158643,42.0314109108665,1111.52988157184,59.5121561347798,NA,NA,NA,NA,0.587888888888889,0.886666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","VAUL_1100",280.372102729846,1911.402715536,2172.43273176824,-14.235300782552,-45.6670401779658,-22.0643283370123,433801.719953871,0.15845582567056,5.2949154873422,6.10269670736416,7.89009180846475,281.585245652632,21.039359187667,684.041966152082,41.6019592285156,1080.2611651641,65.4505451685305,NA,NA,NA,NA,0.513555555555556,0.877888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","VAUL_1290",225.701039180218,1838.0524884577,2122.52058432978,-16.9968103140547,-38.4658100572411,-12.1051922241532,508846.132260704,0.166639364279673,5.10718613581142,5.98931096830803,7.4858136487081,280.767621581173,21.0012836704006,665.668605220505,41.4492367831143,1055.02057400796,71.3910819313369,NA,NA,NA,NA,0.391666666666667,0.829555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","SEYS_0280",130.843412754906,3125.82558922053,3398.71525450975,-10.5575571276652,-45.1468398031245,-13.2508112170665,340382.336737322,0.00200637805612275,8.7428963476758,9.60787122709482,10.1795004656686,286.402257415639,23.5837562197731,733.78262872175,45.1038790616122,874.149534421919,49.6476587992619,NA,NA,NA,NA,0.380888888888889,0.665555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
